MJD;Year;Month;Day;Type;x_pole;sigma_x_pole;y_pole;sigma_y_pole;Type;UT1-UTC;sigma_UT1-UTC;LOD;sigma_LOD;Type;dPsi;sigma_dPsi;dEpsilon;sigma_dEpsilon;dX;sigma_dX;dY;sigma_dY
54487;2008;01;22;;-0.115005;0.000074;0.304463;0.000073;;-0.2908063;0.0000126;0.0007002;0.0000116;;;;;;0.000080;0.000053;0.000128;0.000057
54488;2008;01;23;;-0.115269;0.000074;0.306737;0.000073;;-0.2916425;0.0000151;0.0009659;0.0000116;;;;;;0.000137;0.000052;0.000032;0.000056
54489;2008;01;24;;-0.115823;0.000074;0.308970;0.000073;;-0.2927599;0.0000078;0.0012207;0.0000115;;;;;;0.000156;0.000052;-0.000020;0.000055
54490;2008;01;25;;-0.116620;0.000074;0.311485;0.000073;;-0.2940904;0.0000123;0.0014179;0.0000115;;;;;;0.000235;0.000052;0.000064;0.000055
54491;2008;01;26;;-0.117498;0.000074;0.313804;0.000073;;-0.2955917;0.0000103;0.0015221;0.0000115;;;;;;0.000227;0.000052;0.000095;0.000055
54492;2008;01;27;;-0.117846;0.000073;0.316446;0.000073;;-0.2971182;0.0000074;0.0015000;0.0000115;;;;;;0.000177;0.000052;0.000091;0.000055
54493;2008;01;28;;-0.117941;0.000073;0.319311;0.000073;;-0.2985991;0.0000065;0.0014341;0.0000115;;;;;;0.000127;0.000052;0.000087;0.000056
54494;2008;01;29;;-0.118440;0.000073;0.321812;0.000073;;-0.2999632;0.0000060;0.0012483;0.0000116;;;;;;0.000077;0.000053;0.000083;0.000056
54495;2008;01;30;;-0.119154;0.000073;0.324015;0.000073;;-0.3011193;0.0000233;0.0010359;0.0000116;;;;;;-0.000163;0.000053;0.000018;0.000057
54496;2008;01;31;;-0.119672;0.000073;0.326370;0.000073;;-0.3020627;0.0000360;0.0007995;0.0000116;;;;;;-0.000385;0.000053;-0.000049;0.000057
54497;2008;02;01;;-0.119704;0.000073;0.329023;0.000072;;-0.3027604;0.0000133;0.0006555;0.0000116;;;;;;0.000125;0.000053;0.000037;0.000057
54498;2008;02;02;;-0.119460;0.000073;0.332328;0.000072;;-0.3034044;0.0000094;0.0005960;0.0000116;;;;;;0.000240;0.000053;0.000058;0.000057
54499;2008;02;03;;-0.119790;0.000073;0.335623;0.000072;;-0.3039696;0.0000071;0.0005554;0.0000116;;;;;;0.000207;0.000053;0.000055;0.000057
54500;2008;02;04;;-0.120551;0.000073;0.338335;0.000072;;-0.3045432;0.0000062;0.0006219;0.0000117;;;;;;0.000175;0.000053;0.000051;0.000057
54501;2008;02;05;;-0.120820;0.000073;0.341094;0.000072;;-0.3052181;0.0000074;0.0007813;0.0000117;;;;;;0.000143;0.000053;0.000048;0.000057
54502;2008;02;06;;-0.121238;0.000073;0.343992;0.000072;;-0.3060716;0.0000096;0.0009859;0.0000118;;;;;;0.000112;0.000053;0.000038;0.000057
54503;2008;02;07;;-0.122019;0.000073;0.346863;0.000072;;-0.3071350;0.0000446;0.0012085;0.0000118;;;;;;0.000140;0.000053;0.000101;0.000057
54504;2008;02;08;;-0.122833;0.000073;0.349396;0.000072;;-0.3084556;0.0000196;0.0014366;0.0000118;;;;;;0.000235;0.000053;0.000005;0.000056
54505;2008;02;09;;-0.123527;0.000073;0.351903;0.000072;;-0.3099740;0.0000083;0.0015658;0.0000118;;;;;;0.000216;0.000052;-0.000023;0.000056
54506;2008;02;10;;-0.123924;0.000073;0.354800;0.000072;;-0.3115812;0.0000082;0.0016443;0.0000118;;;;;;0.000149;0.000052;-0.000005;0.000055
54507;2008;02;11;;-0.124709;0.000073;0.357674;0.000072;;-0.3132469;0.0000103;0.0016527;0.0000118;;;;;;0.000083;0.000052;0.000013;0.000054
54508;2008;02;12;;-0.125680;0.000073;0.359909;0.000072;;-0.3148239;0.0000141;0.0014748;0.0000119;;;;;;0.000016;0.000051;0.000032;0.000053
54509;2008;02;13;;-0.126200;0.000073;0.361798;0.000072;;-0.3161807;0.0000131;0.0012534;0.0000119;;;;;;0.000022;0.000051;0.000040;0.000053
54510;2008;02;14;;-0.125736;0.000074;0.364364;0.000072;;-0.3173284;0.0000135;0.0010339;0.0000119;;;;;;0.000102;0.000051;0.000056;0.000052
54511;2008;02;15;;-0.125208;0.000074;0.367121;0.000072;;-0.3182287;0.0000091;0.0007765;0.0000119;;;;;;0.000161;0.000050;-0.000020;0.000051
54512;2008;02;16;;-0.125169;0.000073;0.369424;0.000072;;-0.3189266;0.0000089;0.0006042;0.0000119;;;;;;0.000197;0.000049;-0.000084;0.000049
54513;2008;02;17;;-0.125661;0.000073;0.371322;0.000072;;-0.3194983;0.0000083;0.0005521;0.0000119;;;;;;0.000230;0.000049;-0.000131;0.000048
54514;2008;02;18;;-0.126485;0.000073;0.373867;0.000072;;-0.3200926;0.0000057;0.0006780;0.0000120;;;;;;0.000262;0.000048;-0.000179;0.000047
54515;2008;02;19;;-0.126952;0.000073;0.376693;0.000072;;-0.3208923;0.0000052;0.0009357;0.0000120;;;;;;0.000295;0.000048;-0.000227;0.000046
54516;2008;02;20;;-0.127170;0.000074;0.379559;0.000072;;-0.3219256;0.0000062;0.0011347;0.0000120;;;;;;0.000216;0.000047;-0.000056;0.000045
54517;2008;02;21;;-0.127372;0.000074;0.382075;0.000072;;-0.3231548;0.0000047;0.0013113;0.0000120;;;;;;0.000275;0.000046;0.000020;0.000044
54518;2008;02;22;;-0.127377;0.000074;0.384852;0.000072;;-0.3244930;0.0000048;0.0013375;0.0000120;;;;;;0.000268;0.000046;-0.000010;0.000043
54519;2008;02;23;;-0.127498;0.000073;0.387781;0.000072;;-0.3258499;0.0000091;0.0013240;0.0000120;;;;;;0.000262;0.000045;-0.000009;0.000043
54520;2008;02;24;;-0.127212;0.000073;0.390864;0.000072;;-0.3271385;0.0000085;0.0012208;0.0000120;;;;;;0.000268;0.000044;0.000013;0.000042
54521;2008;02;25;;-0.126921;0.000073;0.393801;0.000072;;-0.3283051;0.0000058;0.0011038;0.0000120;;;;;;0.000274;0.000044;0.000035;0.000041
54522;2008;02;26;;-0.126365;0.000073;0.396415;0.000072;;-0.3292896;0.0000036;0.0008952;0.0000121;;;;;;0.000280;0.000043;0.000057;0.000040
54523;2008;02;27;;-0.125469;0.000073;0.398923;0.000072;;-0.3300771;0.0000089;0.0006604;0.0000121;;;;;;0.000327;0.000042;-0.000008;0.000040
54524;2008;02;28;;-0.124161;0.000073;0.401588;0.000072;;-0.3306476;0.0000136;0.0004609;0.0000121;;;;;;0.000326;0.000042;-0.000011;0.000040
54525;2008;02;29;;-0.122866;0.000073;0.404004;0.000072;;-0.3309715;0.0000084;0.0002996;0.0000122;;;;;;0.000306;0.000041;0.000010;0.000039
54526;2008;03;01;;-0.121295;0.000073;0.406668;0.000072;;-0.3312212;0.0000123;0.0002252;0.0000122;;;;;;0.000303;0.000041;-0.000006;0.000038
54527;2008;03;02;;-0.120141;0.000073;0.409758;0.000072;;-0.3314760;0.0000128;0.0002611;0.0000122;;;;;;0.000306;0.000040;-0.000035;0.000038
54528;2008;03;03;;-0.119073;0.000073;0.412657;0.000072;;-0.3317862;0.0000082;0.0003763;0.0000123;;;;;;0.000309;0.000039;-0.000065;0.000037
54529;2008;03;04;;-0.118145;0.000073;0.415896;0.000072;;-0.3322417;0.0000028;0.0005806;0.0000124;;;;;;0.000312;0.000039;-0.000094;0.000036
54530;2008;03;05;;-0.117022;0.000073;0.418945;0.000072;;-0.3329945;0.0000080;0.0008723;0.0000125;;;;;;0.000293;0.000039;-0.000090;0.000036
54531;2008;03;06;;-0.115681;0.000073;0.421761;0.000072;;-0.3340262;0.0000134;0.0011575;0.0000126;;;;;;0.000268;0.000039;-0.000077;0.000037
54532;2008;03;07;;-0.114749;0.000073;0.424333;0.000071;;-0.3352705;0.0000088;0.0013787;0.0000127;;;;;;0.000243;0.000039;-0.000065;0.000037
54533;2008;03;08;;-0.113387;0.000073;0.426623;0.000071;;-0.3367626;0.0000067;0.0015539;0.0000127;;;;;;0.000247;0.000039;-0.000050;0.000037
54534;2008;03;09;;-0.111885;0.000073;0.429366;0.000071;;-0.3383492;0.0000073;0.0015267;0.0000129;;;;;;0.000263;0.000039;-0.000033;0.000037
54535;2008;03;10;;-0.110667;0.000073;0.431680;0.000071;;-0.3398203;0.0000076;0.0013668;0.0000131;;;;;;0.000279;0.000039;-0.000017;0.000038
54536;2008;03;11;;-0.109338;0.000073;0.434373;0.000071;;-0.3410867;0.0000065;0.0011188;0.0000133;;;;;;0.000294;0.000039;-0.000001;0.000038
54537;2008;03;12;;-0.108037;0.000073;0.437531;0.000071;;-0.3420858;0.0000046;0.0008215;0.0000136;;;;;;0.000310;0.000039;0.000015;0.000038
54538;2008;03;13;;-0.106559;0.000072;0.440368;0.000071;;-0.3428038;0.0000069;0.0005955;0.0000139;;;;;;0.000311;0.000039;-0.000012;0.000038
54539;2008;03;14;;-0.104909;0.000072;0.443233;0.000071;;-0.3433263;0.0000103;0.0004452;0.0000141;;;;;;0.000309;0.000039;-0.000049;0.000038
54540;2008;03;15;;-0.103013;0.000072;0.445924;0.000071;;-0.3437843;0.0000089;0.0004456;0.0000144;;;;;;0.000319;0.000039;-0.000042;0.000038
54541;2008;03;16;;-0.100944;0.000072;0.448887;0.000071;;-0.3443076;0.0000112;0.0005508;0.0000147;;;;;;0.000334;0.000039;-0.000017;0.000038
54542;2008;03;17;;-0.098577;0.000072;0.452054;0.000072;;-0.3449560;0.0000090;0.0007748;0.0000150;;;;;;0.000349;0.000039;0.000007;0.000038
54543;2008;03;18;;-0.096339;0.000072;0.455103;0.000072;;-0.3458154;0.0000032;0.0009952;0.0000152;;;;;;0.000364;0.000038;0.000032;0.000038
54544;2008;03;19;;-0.094092;0.000072;0.457904;0.000072;;-0.3469473;0.0000045;0.0012475;0.0000155;;;;;;0.000305;0.000039;-0.000025;0.000038
54545;2008;03;20;;-0.091541;0.000072;0.460865;0.000072;;-0.3482841;0.0000075;0.0013785;0.0000157;;;;;;0.000228;0.000039;-0.000102;0.000039
54546;2008;03;21;;-0.088896;0.000072;0.463818;0.000072;;-0.3497562;0.0000137;0.0014602;0.0000160;;;;;;0.000228;0.000039;-0.000096;0.000039
54547;2008;03;22;;-0.086165;0.000072;0.466983;0.000072;;-0.3512487;0.0000151;0.0014684;0.0000162;;;;;;0.000257;0.000039;-0.000057;0.000039
54548;2008;03;23;;-0.083333;0.000072;0.470181;0.000071;;-0.3526792;0.0000068;0.0014208;0.0000164;;;;;;0.000286;0.000039;-0.000019;0.000039
54549;2008;03;24;;-0.080689;0.000073;0.473122;0.000071;;-0.3540527;0.0000057;0.0013097;0.0000166;;;;;;0.000315;0.000039;0.000019;0.000040
54550;2008;03;25;;-0.078445;0.000073;0.475834;0.000071;;-0.3552855;0.0000050;0.0011641;0.0000168;;;;;;0.000345;0.000039;0.000057;0.000040
54551;2008;03;26;;-0.076234;0.000073;0.478315;0.000071;;-0.3563462;0.0000043;0.0009801;0.0000170;;;;;;0.000374;0.000039;0.000095;0.000040
54552;2008;03;27;;-0.074078;0.000073;0.480658;0.000071;;-0.3572070;0.0000047;0.0007888;0.0000172;;;;;;0.000387;0.000040;0.000035;0.000040
54553;2008;03;28;;-0.072210;0.000073;0.482852;0.000071;;-0.3579461;0.0000054;0.0006758;0.0000174;;;;;;0.000396;0.000040;-0.000051;0.000041
54554;2008;03;29;;-0.070676;0.000073;0.484946;0.000071;;-0.3586104;0.0000072;0.0006367;0.0000175;;;;;;0.000373;0.000040;-0.000073;0.000041
54555;2008;03;30;;-0.068753;0.000073;0.486676;0.000071;;-0.3592894;0.0000095;0.0007174;0.0000177;;;;;;0.000340;0.000040;-0.000070;0.000041
54556;2008;03;31;;-0.066576;0.000073;0.488121;0.000071;;-0.3600608;0.0000082;0.0008710;0.0000178;;;;;;0.000306;0.000040;-0.000067;0.000041
54557;2008;04;01;;-0.064549;0.000073;0.489750;0.000071;;-0.3610049;0.0000052;0.0010807;0.0000180;;;;;;0.000273;0.000040;-0.000065;0.000041
54558;2008;04;02;;-0.062030;0.000073;0.491570;0.000071;;-0.3621873;0.0000084;0.0013148;0.0000181;;;;;;0.000222;0.000040;-0.000123;0.000041
54559;2008;04;03;;-0.058993;0.000073;0.493545;0.000071;;-0.3636285;0.0000077;0.0015633;0.0000182;;;;;;0.000295;0.000041;-0.000172;0.000041
54560;2008;04;04;;-0.056047;0.000073;0.495387;0.000071;;-0.3652888;0.0000078;0.0017499;0.0000183;;;;;;0.000312;0.000041;-0.000151;0.000042
54561;2008;04;05;;-0.053616;0.000073;0.496997;0.000071;;-0.3671364;0.0000092;0.0019029;0.0000185;;;;;;0.000283;0.000041;-0.000098;0.000042
54562;2008;04;06;;-0.050859;0.000073;0.498675;0.000071;;-0.3690552;0.0000083;0.0018691;0.0000186;;;;;;0.000248;0.000041;-0.000041;0.000042
54563;2008;04;07;;-0.047870;0.000073;0.500381;0.000071;;-0.3707910;0.0000057;0.0015987;0.0000187;;;;;;0.000212;0.000040;0.000016;0.000042
54564;2008;04;08;;-0.045078;0.000073;0.502340;0.000070;;-0.3722138;0.0000029;0.0012297;0.0000188;;;;;;0.000177;0.000040;0.000073;0.000042
54565;2008;04;09;;-0.042901;0.000073;0.504718;0.000070;;-0.3732717;0.0000036;0.0008955;0.0000189;;;;;;0.000153;0.000041;0.000017;0.000043
54566;2008;04;10;;-0.041151;0.000072;0.506820;0.000070;;-0.3740438;0.0000051;0.0006567;0.0000190;;;;;;0.000132;0.000041;-0.000068;0.000044
54567;2008;04;11;;-0.038926;0.000072;0.508650;0.000070;;-0.3746280;0.0000068;0.0005365;0.0000190;;;;;;0.000260;0.000042;-0.000166;0.000045
54568;2008;04;12;;-0.036674;0.000072;0.510351;0.000070;;-0.3751673;0.0000073;0.0005562;0.0000191;;;;;;0.000291;0.000042;-0.000165;0.000046
54569;2008;04;13;;-0.034213;0.000072;0.511855;0.000070;;-0.3757920;0.0000065;0.0006942;0.0000192;;;;;;0.000268;0.000043;-0.000127;0.000046
54570;2008;04;14;;-0.031612;0.000072;0.512979;0.000070;;-0.3766197;0.0000050;0.0009222;0.0000192;;;;;;0.000245;0.000043;-0.000089;0.000047
54571;2008;04;15;;-0.029062;0.000072;0.513792;0.000070;;-0.3776605;0.0000034;0.0011783;0.0000193;;;;;;0.000222;0.000043;-0.000051;0.000047
54572;2008;04;16;;-0.026537;0.000072;0.514506;0.000070;;-0.3788917;0.0000042;0.0013009;0.0000193;;;;;;0.000274;0.000044;-0.000069;0.000048
54573;2008;04;17;;-0.023704;0.000072;0.515554;0.000070;;-0.3802337;0.0000055;0.0013579;0.0000193;;;;;;0.000346;0.000044;-0.000101;0.000049
54574;2008;04;18;;-0.020398;0.000072;0.517251;0.000070;;-0.3816034;0.0000069;0.0013426;0.0000194;;;;;;0.000417;0.000045;-0.000134;0.000050
54575;2008;04;19;;-0.016953;0.000072;0.519317;0.000070;;-0.3829408;0.0000073;0.0012884;0.0000194;;;;;;0.000298;0.000045;0.000067;0.000051
54576;2008;04;20;;-0.013677;0.000072;0.521563;0.000070;;-0.3841848;0.0000083;0.0011653;0.0000194;;;;;;0.000108;0.000046;0.000355;0.000052
54577;2008;04;21;;-0.010961;0.000072;0.523823;0.000070;;-0.3852515;0.0000075;0.0009906;0.0000194;;;;;;-0.000082;0.000046;0.000642;0.000052
54578;2008;04;22;;-0.008240;0.000072;0.525806;0.000070;;-0.3861629;0.0000115;0.0008474;0.0000194;;;;;;-0.000272;0.000047;0.000930;0.000053
54579;2008;04;23;;-0.005806;0.000072;0.527535;0.000070;;-0.3869350;0.0000189;0.0007079;0.0000194;;;;;;0.000192;0.000047;0.000052;0.000054
54580;2008;04;24;;-0.003131;0.000072;0.528414;0.000070;;-0.3875922;0.0000156;0.0006308;0.0000194;;;;;;0.000337;0.000047;-0.000126;0.000054
54581;2008;04;25;;-0.000089;0.000072;0.529142;0.000070;;-0.3881944;0.0000095;0.0005814;0.0000194;;;;;;0.000388;0.000047;-0.000108;0.000054
54582;2008;04;26;;0.003053;0.000072;0.529867;0.000070;;-0.3887823;0.0000066;0.0006092;0.0000193;;;;;;0.000388;0.000047;-0.000111;0.000054
54583;2008;04;27;;0.006143;0.000072;0.530668;0.000070;;-0.3894242;0.0000073;0.0006912;0.0000193;;;;;;0.000369;0.000047;-0.000121;0.000054
54584;2008;04;28;;0.009569;0.000072;0.531684;0.000070;;-0.3902086;0.0000072;0.0008869;0.0000193;;;;;;0.000350;0.000047;-0.000131;0.000053
54585;2008;04;29;;0.012940;0.000072;0.533144;0.000070;;-0.3912111;0.0000061;0.0011367;0.0000193;;;;;;0.000331;0.000047;-0.000141;0.000053
54586;2008;04;30;;0.016005;0.000072;0.534686;0.000070;;-0.3925121;0.0000086;0.0014456;0.0000193;;;;;;0.000310;0.000047;-0.000164;0.000053
54587;2008;05;01;;0.018994;0.000072;0.536002;0.000070;;-0.3940636;0.0000117;0.0016447;0.0000192;;;;;;0.000312;0.000047;-0.000171;0.000053
54588;2008;05;02;;0.021756;0.000072;0.537009;0.000070;;-0.3958091;0.0000132;0.0017744;0.0000192;;;;;;0.000324;0.000047;-0.000170;0.000053
54589;2008;05;03;;0.024439;0.000073;0.537702;0.000070;;-0.3976431;0.0000096;0.0018469;0.0000192;;;;;;0.000336;0.000047;-0.000168;0.000052
54590;2008;05;04;;0.027085;0.000073;0.538331;0.000071;;-0.3994898;0.0000094;0.0017983;0.0000192;;;;;;0.000348;0.000047;-0.000167;0.000052
54591;2008;05;05;;0.029956;0.000073;0.538549;0.000071;;-0.4011655;0.0000087;0.0015818;0.0000192;;;;;;0.000360;0.000047;-0.000166;0.000052
54592;2008;05;06;;0.033517;0.000073;0.538711;0.000071;;-0.4025692;0.0000072;0.0012716;0.0000191;;;;;;0.000371;0.000047;-0.000165;0.000052
54593;2008;05;07;;0.036924;0.000073;0.539210;0.000071;;-0.4036504;0.0000062;0.0009812;0.0000191;;;;;;0.000442;0.000047;-0.000459;0.000051
54594;2008;05;08;;0.039778;0.000073;0.539880;0.000071;;-0.4045484;0.0000053;0.0008303;0.0000191;;;;;;0.000484;0.000047;-0.000166;0.000051
54595;2008;05;09;;0.042508;0.000073;0.540628;0.000071;;-0.4054308;0.0000105;0.0008671;0.0000191;;;;;;0.000472;0.000047;-0.000050;0.000050
54596;2008;05;10;;0.044808;0.000073;0.541496;0.000071;;-0.4063968;0.0000146;0.0010172;0.0000191;;;;;;0.000446;0.000047;-0.000074;0.000049
54597;2008;05;11;;0.047299;0.000073;0.541796;0.000071;;-0.4075084;0.0000090;0.0012600;0.0000191;;;;;;0.000420;0.000047;-0.000098;0.000049
54598;2008;05;12;;0.049995;0.000073;0.542274;0.000071;;-0.4089011;0.0000068;0.0014925;0.0000191;;;;;;0.000393;0.000047;-0.000121;0.000048
54599;2008;05;13;;0.052797;0.000073;0.542546;0.000071;;-0.4104774;0.0000055;0.0016119;0.0000191;;;;;;0.000367;0.000047;-0.000145;0.000047
54600;2008;05;14;;0.056330;0.000073;0.542645;0.000071;;-0.4121482;0.0000049;0.0016832;0.0000192;;;;;;0.000358;0.000047;-0.000124;0.000047
54601;2008;05;15;;0.060250;0.000073;0.542600;0.000071;;-0.4138181;0.0000046;0.0016237;0.0000192;;;;;;0.000353;0.000048;-0.000091;0.000048
54602;2008;05;16;;0.064154;0.000073;0.542638;0.000071;;-0.4154062;0.0000062;0.0015295;0.0000192;;;;;;0.000316;0.000048;-0.000074;0.000048
54603;2008;05;17;;0.068008;0.000073;0.542602;0.000071;;-0.4168436;0.0000104;0.0013116;0.0000192;;;;;;0.000287;0.000049;-0.000080;0.000049
54604;2008;05;18;;0.071438;0.000073;0.542675;0.000071;;-0.4180447;0.0000124;0.0010946;0.0000192;;;;;;0.000265;0.000049;-0.000093;0.000050
54605;2008;05;19;;0.074630;0.000073;0.542656;0.000071;;-0.4190349;0.0000183;0.0008966;0.0000193;;;;;;0.000243;0.000050;-0.000105;0.000051
54606;2008;05;20;;0.077625;0.000073;0.542660;0.000071;;-0.4198149;0.0000268;0.0006556;0.0000193;;;;;;0.000220;0.000051;-0.000118;0.000052
54607;2008;05;21;;0.080901;0.000073;0.542347;0.000071;;-0.4203497;0.0000231;0.0004614;0.0000193;;;;;;0.000263;0.000051;-0.000097;0.000053
54608;2008;05;22;;0.084289;0.000073;0.541881;0.000071;;-0.4207330;0.0000162;0.0003320;0.0000193;;;;;;0.000322;0.000052;-0.000068;0.000054
54609;2008;05;23;;0.088160;0.000073;0.541486;0.000071;;-0.4210329;0.0000090;0.0002789;0.0000193;;;;;;0.000271;0.000052;-0.000265;0.000054
54610;2008;05;24;;0.092259;0.000073;0.541453;0.000071;;-0.4213510;0.0000100;0.0003367;0.0000193;;;;;;0.000201;0.000052;-0.000391;0.000055
54611;2008;05;25;;0.096072;0.000073;0.541302;0.000071;;-0.4217552;0.0000123;0.0004990;0.0000193;;;;;;0.000138;0.000053;-0.000462;0.000056
54612;2008;05;26;;0.100039;0.000073;0.541247;0.000071;;-0.4223252;0.0000124;0.0007003;0.0000193;;;;;;0.000075;0.000053;-0.000534;0.000056
54613;2008;05;27;;0.103781;0.000073;0.541531;0.000071;;-0.4230769;0.0000115;0.0008542;0.0000193;;;;;;0.000013;0.000054;-0.000603;0.000057
54614;2008;05;28;;0.107551;0.000073;0.541461;0.000071;;-0.4240236;0.0000104;0.0010131;0.0000193;;;;;;0.000122;0.000054;-0.000297;0.000057
54615;2008;05;29;;0.111278;0.000073;0.541201;0.000071;;-0.4251396;0.0000136;0.0011738;0.0000193;;;;;;0.000277;0.000054;-0.000083;0.000058
54616;2008;05;30;;0.114540;0.000073;0.540668;0.000071;;-0.4263617;0.0000180;0.0012701;0.0000193;;;;;;0.000444;0.000054;0.000106;0.000058
54617;2008;05;31;;0.117347;0.000073;0.540042;0.000071;;-0.4276335;0.0000207;0.0012229;0.0000193;;;;;;0.000451;0.000054;0.000090;0.000057
54618;2008;06;01;;0.119992;0.000073;0.539768;0.000071;;-0.4287759;0.0000136;0.0010372;0.0000193;;;;;;0.000398;0.000054;-0.000002;0.000057
54619;2008;06;02;;0.122593;0.000073;0.539275;0.000071;;-0.4296889;0.0000073;0.0008120;0.0000193;;;;;;0.000345;0.000054;-0.000095;0.000056
54620;2008;06;03;;0.125594;0.000073;0.538471;0.000071;;-0.4303377;0.0000040;0.0005679;0.0000193;;;;;;0.000292;0.000054;-0.000188;0.000056
54621;2008;06;04;;0.129007;0.000073;0.537409;0.000071;;-0.4307715;0.0000138;0.0003777;0.0000192;;;;;;0.000366;0.000054;-0.000224;0.000056
54622;2008;06;05;;0.132819;0.000073;0.536081;0.000071;;-0.4310988;0.0000215;0.0003117;0.0000192;;;;;;0.000307;0.000054;-0.000184;0.000057
54623;2008;06;06;;0.136485;0.000073;0.534924;0.000071;;-0.4314389;0.0000082;0.0003653;0.0000192;;;;;;0.000201;0.000054;-0.000127;0.000057
54624;2008;06;07;;0.139879;0.000073;0.533747;0.000071;;-0.4319460;0.0000145;0.0005299;0.0000192;;;;;;0.000221;0.000054;-0.000189;0.000057
54625;2008;06;08;;0.143279;0.000073;0.532748;0.000071;;-0.4325636;0.0000150;0.0007200;0.0000192;;;;;;0.000288;0.000054;-0.000295;0.000057
54626;2008;06;09;;0.146543;0.000073;0.531730;0.000071;;-0.4333556;0.0000108;0.0008359;0.0000191;;;;;;0.000355;0.000054;-0.000401;0.000057
54627;2008;06;10;;0.150203;0.000073;0.530521;0.000071;;-0.4342693;0.0000074;0.0009705;0.0000191;;;;;;0.000423;0.000055;-0.000507;0.000058
54628;2008;06;11;;0.153699;0.000073;0.529270;0.000071;;-0.4352686;0.0000086;0.0009826;0.0000190;;;;;;0.000308;0.000055;-0.000203;0.000058
54629;2008;06;12;;0.157108;0.000074;0.527631;0.000071;;-0.4361850;0.0000140;0.0008398;0.0000190;;;;;;0.000267;0.000055;-0.000110;0.000058
