MJD;Year;Month;Day;Type;x_pole;sigma_x_pole;y_pole;sigma_y_pole;Type;UT1-UTC;sigma_UT1-UTC;LOD;sigma_LOD;Type;dPsi;sigma_dPsi;dEpsilon;sigma_dEpsilon;dX;sigma_dX;dY;sigma_dY
56751;2014;04;04;;0.045956;0.000050;0.425019;0.000050;;-0.2090911;0.0000073;0.0012133;0.0000240;;;;;;0.000326;0.000027;0.000024;0.000013
56752;2014;04;05;;0.046317;0.000050;0.425769;0.000050;;-0.2102960;0.0000121;0.0012089;0.0000240;;;;;;0.000340;0.000027;0.000033;0.000013
56753;2014;04;06;;0.046765;0.000050;0.426367;0.000050;;-0.2115022;0.0000185;0.0011916;0.0000240;;;;;;0.000362;0.000028;0.000038;0.000014
56754;2014;04;07;;0.047654;0.000050;0.426425;0.000050;;-0.2126763;0.0000139;0.0011847;0.0000240;;;;;;0.000384;0.000028;0.000043;0.000014
56755;2014;04;08;;0.049103;0.000050;0.427191;0.000050;;-0.2138595;0.0000053;0.0011804;0.0000239;;;;;;0.000406;0.000029;0.000048;0.000015
56756;2014;04;09;;0.050693;0.000050;0.428280;0.000050;;-0.2150828;0.0000082;0.0012427;0.0000239;;;;;;0.000402;0.000029;0.000053;0.000015
56757;2014;04;10;;0.052161;0.000050;0.429119;0.000050;;-0.2163621;0.0000115;0.0012837;0.0000239;;;;;;0.000392;0.000030;0.000059;0.000016
56758;2014;04;11;;0.053265;0.000050;0.429894;0.000050;;-0.2176827;0.0000045;0.0013690;0.0000238;;;;;;0.000355;0.000031;-0.000017;0.000016
56759;2014;04;12;;0.054207;0.000050;0.430571;0.000050;;-0.2190735;0.0000083;0.0014100;0.0000238;;;;;;0.000335;0.000031;-0.000057;0.000017
56760;2014;04;13;;0.054917;0.000050;0.430856;0.000050;;-0.2205121;0.0000131;0.0014564;0.0000237;;;;;;0.000324;0.000031;-0.000073;0.000017
56761;2014;04;14;;0.055763;0.000050;0.431160;0.000050;;-0.2219651;0.0000105;0.0014828;0.0000237;;;;;;0.000313;0.000032;-0.000088;0.000018
56762;2014;04;15;;0.056648;0.000050;0.432092;0.000050;;-0.2233979;0.0000049;0.0013962;0.0000236;;;;;;0.000302;0.000032;-0.000104;0.000018
56763;2014;04;16;;0.057283;0.000050;0.432755;0.000050;;-0.2247224;0.0000045;0.0012634;0.0000236;;;;;;0.000198;0.000033;-0.000131;0.000019
56764;2014;04;17;;0.058233;0.000050;0.433316;0.000050;;-0.2259735;0.0000114;0.0011786;0.0000236;;;;;;0.000185;0.000033;-0.000141;0.000019
56765;2014;04;18;;0.059547;0.000050;0.434438;0.000050;;-0.2271611;0.0000205;0.0012207;0.0000236;;;;;;0.000216;0.000033;-0.000142;0.000020
56766;2014;04;19;;0.060235;0.000049;0.435938;0.000049;;-0.2283262;0.0000224;0.0012048;0.0000237;;;;;;0.000247;0.000034;-0.000144;0.000020
56767;2014;04;20;;0.060944;0.000049;0.436953;0.000049;;-0.2295574;0.0000148;0.0012852;0.0000237;;;;;;0.000278;0.000034;-0.000146;0.000021
56768;2014;04;21;;0.062152;0.000049;0.437984;0.000049;;-0.2308630;0.0000130;0.0013677;0.0000236;;;;;;0.000309;0.000034;-0.000147;0.000021
56769;2014;04;22;;0.063753;0.000049;0.438706;0.000049;;-0.2322999;0.0000097;0.0015262;0.0000236;;;;;;0.000340;0.000035;-0.000149;0.000022
56770;2014;04;23;;0.065273;0.000049;0.439403;0.000049;;-0.2338988;0.0000064;0.0016696;0.0000236;;;;;;0.000370;0.000035;-0.000150;0.000022
56771;2014;04;24;;0.066868;0.000049;0.439919;0.000049;;-0.2356298;0.0000053;0.0017856;0.0000236;;;;;;0.000421;0.000035;-0.000193;0.000023
56772;2014;04;25;;0.068557;0.000049;0.440457;0.000049;;-0.2374814;0.0000049;0.0019238;0.0000235;;;;;;0.000283;0.000035;-0.000099;0.000023
56773;2014;04;26;;0.070301;0.000049;0.441033;0.000049;;-0.2394680;0.0000123;0.0020142;0.0000235;;;;;;0.000232;0.000035;-0.000068;0.000023
56774;2014;04;27;;0.071794;0.000049;0.441789;0.000049;;-0.2414444;0.0000185;0.0019416;0.0000234;;;;;;0.000238;0.000035;-0.000080;0.000023
56775;2014;04;28;;0.072950;0.000049;0.442413;0.000049;;-0.2433097;0.0000137;0.0017730;0.0000233;;;;;;0.000243;0.000035;-0.000091;0.000023
56776;2014;04;29;;0.074283;0.000049;0.442691;0.000049;;-0.2450254;0.0000046;0.0015938;0.0000232;;;;;;0.000249;0.000035;-0.000102;0.000023
56777;2014;04;30;;0.076090;0.000049;0.442797;0.000049;;-0.2465423;0.0000033;0.0014226;0.0000231;;;;;;0.000306;0.000034;-0.000104;0.000023
56778;2014;05;01;;0.077991;0.000049;0.443171;0.000049;;-0.2478612;0.0000095;0.0012415;0.0000231;;;;;;0.000427;0.000034;-0.000091;0.000023
56779;2014;05;02;;0.079707;0.000049;0.443594;0.000049;;-0.2490457;0.0000177;0.0011000;0.0000230;;;;;;0.000526;0.000034;-0.000080;0.000023
56780;2014;05;03;;0.081701;0.000049;0.444023;0.000049;;-0.2501393;0.0000217;0.0010920;0.0000229;;;;;;0.000474;0.000033;-0.000090;0.000022
56781;2014;05;04;;0.083839;0.000049;0.444603;0.000049;;-0.2512148;0.0000176;0.0011010;0.0000229;;;;;;0.000422;0.000033;-0.000099;0.000022
56782;2014;05;05;;0.085302;0.000049;0.444896;0.000048;;-0.2523558;0.0000142;0.0011384;0.0000228;;;;;;0.000369;0.000032;-0.000109;0.000021
56783;2014;05;06;;0.086169;0.000049;0.445015;0.000048;;-0.2535595;0.0000178;0.0012071;0.0000228;;;;;;0.000317;0.000032;-0.000118;0.000021
56784;2014;05;07;;0.087354;0.000049;0.445500;0.000048;;-0.2548236;0.0000265;0.0012801;0.0000227;;;;;;0.000241;0.000031;-0.000119;0.000021
56785;2014;05;08;;0.088953;0.000049;0.446179;0.000048;;-0.2561154;0.0000138;0.0013765;0.0000227;;;;;;0.000177;0.000031;-0.000127;0.000020
56786;2014;05;09;;0.090410;0.000049;0.446838;0.000048;;-0.2575214;0.0000143;0.0014356;0.0000227;;;;;;0.000149;0.000031;-0.000149;0.000020
56787;2014;05;10;;0.091448;0.000049;0.446928;0.000048;;-0.2589579;0.0000194;0.0014455;0.0000226;;;;;;0.000162;0.000031;-0.000159;0.000020
56788;2014;05;11;;0.093022;0.000049;0.446752;0.000048;;-0.2604021;0.0000239;0.0014303;0.0000226;;;;;;0.000174;0.000031;-0.000189;0.000020
56789;2014;05;12;;0.095388;0.000049;0.446663;0.000048;;-0.2618058;0.0000214;0.0013703;0.0000226;;;;;;0.000183;0.000031;-0.000231;0.000020
56790;2014;05;13;;0.097793;0.000049;0.447033;0.000048;;-0.2631278;0.0000197;0.0012425;0.0000226;;;;;;0.000172;0.000031;-0.000224;0.000020
56791;2014;05;14;;0.099835;0.000049;0.447593;0.000048;;-0.2643018;0.0000143;0.0011465;0.0000225;;;;;;0.000159;0.000031;-0.000218;0.000020
56792;2014;05;15;;0.101380;0.000049;0.447965;0.000048;;-0.2654058;0.0000205;0.0010614;0.0000225;;;;;;0.000152;0.000032;-0.000217;0.000020
56793;2014;05;16;;0.102773;0.000049;0.448091;0.000048;;-0.2664370;0.0000112;0.0010122;0.0000225;;;;;;0.000145;0.000032;-0.000224;0.000020
56794;2014;05;17;;0.103974;0.000049;0.448095;0.000048;;-0.2674275;0.0000214;0.0010074;0.0000225;;;;;;0.000153;0.000032;-0.000250;0.000020
56795;2014;05;18;;0.104886;0.000049;0.448053;0.000048;;-0.2684662;0.0000237;0.0010721;0.0000225;;;;;;0.000160;0.000033;-0.000272;0.000020
56796;2014;05;19;;0.105789;0.000049;0.447827;0.000048;;-0.2696226;0.0000173;0.0011993;0.0000225;;;;;;0.000163;0.000033;-0.000258;0.000021
56797;2014;05;20;;0.107192;0.000049;0.447596;0.000048;;-0.2708936;0.0000155;0.0013561;0.0000225;;;;;;0.000155;0.000034;-0.000224;0.000021
56798;2014;05;21;;0.108971;0.000049;0.447681;0.000048;;-0.2722819;0.0000266;0.0014540;0.0000225;;;;;;0.000154;0.000035;-0.000195;0.000022
56799;2014;05;22;;0.110876;0.000049;0.448090;0.000048;;-0.2737383;0.0000176;0.0014685;0.0000225;;;;;;0.000171;0.000035;-0.000193;0.000023
56800;2014;05;23;;0.112186;0.000049;0.448320;0.000048;;-0.2752160;0.0000085;0.0014057;0.0000225;;;;;;0.000198;0.000036;-0.000224;0.000023
56801;2014;05;24;;0.113624;0.000049;0.448153;0.000048;;-0.2766438;0.0000255;0.0013568;0.0000225;;;;;;0.000222;0.000037;-0.000230;0.000024
56802;2014;05;25;;0.115166;0.000049;0.447752;0.000048;;-0.2779093;0.0000228;0.0011844;0.0000224;;;;;;0.000244;0.000037;-0.000223;0.000025
56803;2014;05;26;;0.116676;0.000049;0.447032;0.000048;;-0.2790022;0.0000188;0.0010353;0.0000224;;;;;;0.000267;0.000038;-0.000216;0.000025
56804;2014;05;27;;0.117995;0.000049;0.446337;0.000048;;-0.2799498;0.0000138;0.0008506;0.0000224;;;;;;0.000274;0.000038;-0.000206;0.000026
56805;2014;05;28;;0.120028;0.000049;0.445450;0.000048;;-0.2807300;0.0000055;0.0006934;0.0000223;;;;;;0.000226;0.000039;-0.000181;0.000026
56806;2014;05;29;;0.122722;0.000049;0.444989;0.000048;;-0.2813422;0.0000052;0.0005765;0.0000223;;;;;;0.000269;0.000039;-0.000186;0.000026
56807;2014;05;30;;0.125448;0.000049;0.444196;0.000048;;-0.2818370;0.0000069;0.0004270;0.0000223;;;;;;0.000336;0.000039;-0.000199;0.000027
56808;2014;05;31;;0.127792;0.000049;0.443582;0.000048;;-0.2822336;0.0000178;0.0003875;0.0000222;;;;;;0.000340;0.000040;-0.000202;0.000027
56809;2014;06;01;;0.129432;0.000049;0.442969;0.000048;;-0.2826206;0.0000254;0.0003861;0.0000222;;;;;;0.000320;0.000040;-0.000202;0.000027
56810;2014;06;02;;0.130659;0.000049;0.441989;0.000048;;-0.2830270;0.0000179;0.0004316;0.0000221;;;;;;0.000300;0.000040;-0.000201;0.000027
56811;2014;06;03;;0.131623;0.000049;0.440971;0.000048;;-0.2834733;0.0000047;0.0004573;0.0000221;;;;;;0.000280;0.000040;-0.000201;0.000028
56812;2014;06;04;;0.132920;0.000049;0.439732;0.000048;;-0.2839887;0.0000030;0.0005776;0.0000220;;;;;;0.000156;0.000041;-0.000243;0.000028
56813;2014;06;05;;0.134409;0.000049;0.438871;0.000049;;-0.2845746;0.0000042;0.0006242;0.0000219;;;;;;0.000050;0.000041;-0.000285;0.000029
56814;2014;06;06;;0.136298;0.000049;0.437899;0.000049;;-0.2852241;0.0000055;0.0006883;0.0000219;;;;;;0.000112;0.000042;-0.000285;0.000029
56815;2014;06;07;;0.138445;0.000049;0.437426;0.000049;;-0.2859356;0.0000141;0.0007217;0.0000218;;;;;;0.000140;0.000042;-0.000278;0.000030
56816;2014;06;08;;0.140269;0.000049;0.436641;0.000049;;-0.2866940;0.0000229;0.0007559;0.0000218;;;;;;0.000155;0.000042;-0.000269;0.000030
56817;2014;06;09;;0.142155;0.000049;0.435910;0.000049;;-0.2874275;0.0000207;0.0007266;0.0000217;;;;;;0.000170;0.000043;-0.000260;0.000030
56818;2014;06;10;;0.143882;0.000049;0.435310;0.000049;;-0.2881208;0.0000135;0.0006863;0.0000217;;;;;;0.000186;0.000043;-0.000251;0.000031
56819;2014;06;11;;0.145712;0.000049;0.434788;0.000049;;-0.2887730;0.0000063;0.0006755;0.0000216;;;;;;0.000201;0.000044;-0.000242;0.000031
56820;2014;06;12;;0.147454;0.000049;0.434331;0.000049;;-0.2894124;0.0000057;0.0006469;0.0000216;;;;;;0.000176;0.000044;-0.000252;0.000032
56821;2014;06;13;;0.149072;0.000049;0.433571;0.000049;;-0.2900425;0.0000067;0.0006355;0.0000216;;;;;;0.000167;0.000044;-0.000258;0.000032
56822;2014;06;14;;0.150687;0.000049;0.432747;0.000049;;-0.2906768;0.0000182;0.0006830;0.0000215;;;;;;0.000157;0.000044;-0.000252;0.000032
56823;2014;06;15;;0.152467;0.000049;0.431594;0.000049;;-0.2914131;0.0000203;0.0007749;0.0000215;;;;;;0.000143;0.000044;-0.000242;0.000032
