MJD;Year;Month;Day;Type;x_pole;sigma_x_pole;y_pole;sigma_y_pole;Type;UT1-UTC;sigma_UT1-UTC;LOD;sigma_LOD;Type;dPsi;sigma_dPsi;dEpsilon;sigma_dEpsilon;dX;sigma_dX;dY;sigma_dY
57061;2015;02;08;;0.001844;0.000048;0.325757;0.000050;;-0.5004983;0.0000344;0.0013780;0.0000095;;;;;;-0.000144;0.000038;0.000098;0.000037
57062;2015;02;09;;0.001987;0.000047;0.327116;0.000049;;-0.5018499;0.0000274;0.0013159;0.0000095;;;;;;-0.000095;0.000038;0.000019;0.000036
57063;2015;02;10;;0.002154;0.000047;0.328323;0.000049;;-0.5031573;0.0000088;0.0012451;0.0000096;;;;;;-0.000113;0.000038;0.000121;0.000036
57064;2015;02;11;;0.002193;0.000046;0.329751;0.000048;;-0.5043748;0.0000099;0.0011702;0.0000096;;;;;;-0.000088;0.000038;0.000050;0.000036
57065;2015;02;12;;0.002218;0.000046;0.331176;0.000048;;-0.5055428;0.0000136;0.0011660;0.0000096;;;;;;-0.000051;0.000037;0.000044;0.000035
57066;2015;02;13;;0.002402;0.000045;0.332462;0.000047;;-0.5067174;0.0000074;0.0011692;0.0000096;;;;;;-0.000057;0.000037;0.000070;0.000035
57067;2015;02;14;;0.002696;0.000044;0.333459;0.000046;;-0.5078755;0.0000123;0.0011760;0.0000096;;;;;;-0.000052;0.000037;0.000004;0.000034
57068;2015;02;15;;0.002744;0.000044;0.334610;0.000046;;-0.5090477;0.0000213;0.0011865;0.0000096;;;;;;-0.000057;0.000037;-0.000014;0.000034
57069;2015;02;16;;0.002822;0.000043;0.335673;0.000045;;-0.5102615;0.0000188;0.0012650;0.0000096;;;;;;-0.000044;0.000037;-0.000008;0.000034
57070;2015;02;17;;0.002845;0.000043;0.337285;0.000044;;-0.5115845;0.0000104;0.0014008;0.0000096;;;;;;0.000016;0.000037;-0.000016;0.000033
57071;2015;02;18;;0.002692;0.000042;0.338426;0.000044;;-0.5130870;0.0000141;0.0015868;0.0000096;;;;;;-0.000103;0.000036;0.000070;0.000033
57072;2015;02;19;;0.002764;0.000042;0.339644;0.000043;;-0.5147495;0.0000173;0.0017203;0.0000097;;;;;;-0.000131;0.000036;0.000183;0.000033
57073;2015;02;20;;0.002560;0.000041;0.341038;0.000043;;-0.5165063;0.0000072;0.0017617;0.0000097;;;;;;-0.000109;0.000036;0.000182;0.000033
57074;2015;02;21;;0.002270;0.000041;0.342684;0.000043;;-0.5182588;0.0000171;0.0017040;0.0000097;;;;;;-0.000105;0.000036;0.000170;0.000033
57075;2015;02;22;;0.002367;0.000041;0.344452;0.000042;;-0.5199492;0.0000224;0.0016234;0.0000097;;;;;;-0.000055;0.000036;0.000107;0.000033
57076;2015;02;23;;0.003018;0.000040;0.346367;0.000042;;-0.5215097;0.0000165;0.0014695;0.0000097;;;;;;-0.000042;0.000036;0.000092;0.000033
57077;2015;02;24;;0.003345;0.000040;0.348567;0.000042;;-0.5228816;0.0000080;0.0012572;0.0000097;;;;;;-0.000054;0.000036;0.000106;0.000033
57078;2015;02;25;;0.003112;0.000040;0.350389;0.000042;;-0.5240488;0.0000065;0.0010767;0.0000097;;;;;;-0.000104;0.000036;0.000012;0.000033
57079;2015;02;26;;0.003101;0.000040;0.351766;0.000041;;-0.5250547;0.0000067;0.0009486;0.0000098;;;;;;-0.000134;0.000036;0.000062;0.000033
57080;2015;02;27;;0.003285;0.000040;0.353145;0.000041;;-0.5259535;0.0000070;0.0008515;0.0000098;;;;;;-0.000015;0.000036;0.000278;0.000033
57081;2015;02;28;;0.003137;0.000040;0.354799;0.000041;;-0.5268047;0.0000211;0.0008573;0.0000098;;;;;;0.000108;0.000036;0.000425;0.000033
57082;2015;03;01;;0.003079;0.000040;0.356588;0.000041;;-0.5276786;0.0000271;0.0009084;0.0000098;;;;;;0.000089;0.000036;0.000251;0.000033
57083;2015;03;02;;0.003431;0.000040;0.358666;0.000041;;-0.5285920;0.0000187;0.0009417;0.0000098;;;;;;0.000044;0.000036;0.000159;0.000033
57084;2015;03;03;;0.003846;0.000039;0.360670;0.000041;;-0.5295616;0.0000102;0.0010134;0.0000098;;;;;;0.000008;0.000036;0.000148;0.000033
57085;2015;03;04;;0.003862;0.000039;0.362286;0.000041;;-0.5306071;0.0000067;0.0011002;0.0000098;;;;;;-0.000027;0.000036;0.000137;0.000032
57086;2015;03;05;;0.004178;0.000039;0.363767;0.000041;;-0.5317004;0.0000068;0.0011306;0.0000098;;;;;;0.000001;0.000036;0.000117;0.000032
57087;2015;03;06;;0.004803;0.000039;0.364965;0.000041;;-0.5328650;0.0000079;0.0011755;0.0000098;;;;;;0.000045;0.000035;0.000094;0.000032
57088;2015;03;07;;0.005019;0.000039;0.366190;0.000041;;-0.5340851;0.0000176;0.0012428;0.0000098;;;;;;0.000050;0.000035;0.000083;0.000033
57089;2015;03;08;;0.004640;0.000039;0.367354;0.000040;;-0.5353674;0.0000233;0.0012730;0.0000098;;;;;;0.000041;0.000036;0.000076;0.000033
57090;2015;03;09;;0.003960;0.000039;0.368201;0.000040;;-0.5366988;0.0000205;0.0013483;0.0000098;;;;;;0.000031;0.000036;0.000070;0.000033
57091;2015;03;10;;0.003553;0.000039;0.369261;0.000040;;-0.5380452;0.0000153;0.0013895;0.0000099;;;;;;0.000022;0.000036;0.000063;0.000033
57092;2015;03;11;;0.003344;0.000039;0.370507;0.000040;;-0.5394424;0.0000170;0.0013864;0.0000099;;;;;;0.000145;0.000036;0.000067;0.000033
57093;2015;03;12;;0.003160;0.000039;0.371635;0.000040;;-0.5408460;0.0000584;0.0014202;0.0000098;;;;;;0.000134;0.000036;0.000082;0.000033
57094;2015;03;13;;0.002889;0.000039;0.372722;0.000040;;-0.5422526;0.0002447;0.0013963;0.0000098;;;;;;0.000028;0.000036;0.000100;0.000034
57095;2015;03;14;;0.002645;0.000039;0.373662;0.000040;;-0.5436896;0.0001098;0.0014665;0.0000098;;;;;;-0.000008;0.000036;0.000103;0.000034
57096;2015;03;15;;0.002777;0.000039;0.374588;0.000040;;-0.5452054;0.0000216;0.0015617;0.0000098;;;;;;0.000066;0.000036;0.000060;0.000034
57097;2015;03;16;;0.002732;0.000039;0.375527;0.000040;;-0.5467979;0.0000144;0.0016745;0.0000098;;;;;;0.000132;0.000036;0.000080;0.000034
57098;2015;03;17;;0.002803;0.000039;0.376478;0.000040;;-0.5485410;0.0000064;0.0018220;0.0000098;;;;;;0.000112;0.000036;0.000204;0.000034
57099;2015;03;18;;0.002691;0.000039;0.377484;0.000040;;-0.5504543;0.0000046;0.0020005;0.0000098;;;;;;0.000096;0.000036;0.000193;0.000034
57100;2015;03;19;;0.003320;0.000039;0.378375;0.000040;;-0.5525471;0.0000044;0.0021842;0.0000098;;;;;;0.000081;0.000036;0.000147;0.000034
57101;2015;03;20;;0.004531;0.000039;0.379476;0.000040;;-0.5547657;0.0000042;0.0022426;0.0000098;;;;;;0.000067;0.000036;0.000101;0.000034
57102;2015;03;21;;0.006224;0.000039;0.381259;0.000040;;-0.5570527;0.0000212;0.0022666;0.0000098;;;;;;0.000142;0.000036;0.000008;0.000034
57103;2015;03;22;;0.007594;0.000039;0.383355;0.000040;;-0.5592698;0.0000252;0.0021225;0.0000098;;;;;;0.000198;0.000036;-0.000019;0.000034
57104;2015;03;23;;0.008497;0.000039;0.385284;0.000040;;-0.5613431;0.0000167;0.0019439;0.0000098;;;;;;0.000163;0.000036;0.000094;0.000034
57105;2015;03;24;;0.009311;0.000039;0.387188;0.000040;;-0.5632364;0.0000069;0.0018118;0.0000098;;;;;;0.000090;0.000036;0.000263;0.000034
57106;2015;03;25;;0.010068;0.000039;0.388624;0.000040;;-0.5650215;0.0000138;0.0016964;0.0000098;;;;;;0.000110;0.000036;0.000283;0.000034
57107;2015;03;26;;0.010611;0.000039;0.389793;0.000040;;-0.5666588;0.0000204;0.0015510;0.0000097;;;;;;0.000154;0.000036;0.000265;0.000034
57108;2015;03;27;;0.010868;0.000039;0.390995;0.000040;;-0.5681223;0.0000097;0.0014322;0.0000097;;;;;;0.000096;0.000036;0.000239;0.000034
57109;2015;03;28;;0.011039;0.000039;0.392148;0.000040;;-0.5695450;0.0000135;0.0013901;0.0000097;;;;;;0.000094;0.000036;0.000185;0.000035
57110;2015;03;29;;0.011437;0.000039;0.393231;0.000040;;-0.5709452;0.0000196;0.0013813;0.0000097;;;;;;0.000135;0.000036;0.000130;0.000035
57111;2015;03;30;;0.012018;0.000039;0.394106;0.000040;;-0.5723159;0.0000155;0.0013815;0.0000097;;;;;;0.000122;0.000036;0.000111;0.000035
57112;2015;03;31;;0.012515;0.000039;0.395256;0.000040;;-0.5736790;0.0000070;0.0013836;0.0000097;;;;;;0.000048;0.000036;0.000119;0.000035
57113;2015;04;01;;0.013716;0.000039;0.396431;0.000040;;-0.5750400;0.0000075;0.0013756;0.0000097;;;;;;-0.000013;0.000037;0.000101;0.000036
57114;2015;04;02;;0.015672;0.000039;0.397887;0.000040;;-0.5764041;0.0000103;0.0013630;0.0000097;;;;;;0.000015;0.000037;0.000130;0.000036
57115;2015;04;03;;0.017465;0.000039;0.399739;0.000040;;-0.5777184;0.0000133;0.0013066;0.0000097;;;;;;0.000055;0.000037;0.000147;0.000036
57116;2015;04;04;;0.018520;0.000039;0.401679;0.000040;;-0.5789914;0.0000152;0.0012411;0.0000097;;;;;;0.000091;0.000037;0.000154;0.000036
57117;2015;04;05;;0.019090;0.000039;0.403465;0.000040;;-0.5801957;0.0000165;0.0011933;0.0000097;;;;;;0.000128;0.000037;0.000160;0.000036
57118;2015;04;06;;0.019555;0.000039;0.404876;0.000040;;-0.5814340;0.0000151;0.0012102;0.0000096;;;;;;0.000164;0.000036;0.000166;0.000036
57119;2015;04;07;;0.020175;0.000039;0.406077;0.000040;;-0.5826732;0.0000114;0.0012627;0.0000096;;;;;;0.000200;0.000036;0.000173;0.000036
57120;2015;04;08;;0.020871;0.000039;0.407006;0.000040;;-0.5838883;0.0000077;0.0012587;0.0000096;;;;;;0.000236;0.000036;0.000179;0.000036
57121;2015;04;09;;0.021403;0.000039;0.407897;0.000040;;-0.5851319;0.0000099;0.0012434;0.0000096;;;;;;0.000236;0.000036;0.000212;0.000036
57122;2015;04;10;;0.021486;0.000039;0.409268;0.000040;;-0.5864009;0.0000135;0.0013136;0.0000096;;;;;;0.000203;0.000036;0.000205;0.000035
57123;2015;04;11;;0.021165;0.000039;0.410679;0.000040;;-0.5877604;0.0000171;0.0014187;0.0000096;;;;;;0.000188;0.000036;0.000114;0.000035
57124;2015;04;12;;0.021007;0.000039;0.411696;0.000040;;-0.5892538;0.0000168;0.0015789;0.0000096;;;;;;0.000230;0.000036;0.000033;0.000035
57125;2015;04;13;;0.021148;0.000039;0.412412;0.000040;;-0.5908875;0.0000132;0.0017213;0.0000095;;;;;;0.000257;0.000036;0.000040;0.000035
57126;2015;04;14;;0.021406;0.000039;0.413180;0.000040;;-0.5926764;0.0000088;0.0018478;0.0000095;;;;;;0.000223;0.000036;0.000099;0.000035
57127;2015;04;15;;0.021875;0.000039;0.414254;0.000040;;-0.5945568;0.0000081;0.0019428;0.0000095;;;;;;0.000170;0.000036;0.000098;0.000035
57128;2015;04;16;;0.023194;0.000039;0.415333;0.000040;;-0.5965329;0.0000084;0.0020359;0.0000095;;;;;;0.000112;0.000036;0.000081;0.000035
57129;2015;04;17;;0.024213;0.000039;0.416970;0.000040;;-0.5985428;0.0000087;0.0019374;0.0000095;;;;;;0.000054;0.000036;0.000064;0.000035
57130;2015;04;18;;0.025233;0.000039;0.417892;0.000040;;-0.6004369;0.0000150;0.0018167;0.0000095;;;;;;0.000138;0.000036;0.000036;0.000035
57131;2015;04;19;;0.026174;0.000039;0.418968;0.000040;;-0.6021849;0.0000162;0.0016324;0.0000095;;;;;;0.000217;0.000036;0.000084;0.000035
57132;2015;04;20;;0.027094;0.000039;0.419708;0.000040;;-0.6037249;0.0000124;0.0014182;0.0000094;;;;;;0.000215;0.000036;0.000171;0.000035
57133;2015;04;21;;0.028005;0.000039;0.420919;0.000040;;-0.6050505;0.0000079;0.0012008;0.0000094;;;;;;0.000190;0.000036;0.000218;0.000035
57134;2015;04;22;;0.028855;0.000039;0.421738;0.000040;;-0.6061816;0.0000310;0.0010388;0.0000094;;;;;;0.000178;0.000037;0.000229;0.000035
57135;2015;04;23;;0.030091;0.000039;0.422514;0.000040;;-0.6072056;0.0000485;0.0010055;0.0000094;;;;;;0.000170;0.000037;0.000229;0.000036
57136;2015;04;24;;0.031146;0.000039;0.423867;0.000040;;-0.6082140;0.0000178;0.0010083;0.0000094;;;;;;0.000168;0.000037;0.000220;0.000036
57137;2015;04;25;;0.032038;0.000039;0.425089;0.000040;;-0.6092759;0.0000130;0.0011117;0.0000093;;;;;;0.000254;0.000037;0.000174;0.000037
57138;2015;04;26;;0.033500;0.000039;0.426243;0.000040;;-0.6104401;0.0000137;0.0012049;0.0000093;;;;;;0.000341;0.000038;0.000183;0.000037
57139;2015;04;27;;0.035296;0.000039;0.427761;0.000040;;-0.6116831;0.0000102;0.0012912;0.0000093;;;;;;0.000357;0.000038;0.000200;0.000038
57140;2015;04;28;;0.036872;0.000039;0.429343;0.000040;;-0.6129919;0.0000057;0.0013206;0.0000093;;;;;;0.000333;0.000038;0.000161;0.000038
57141;2015;04;29;;0.038124;0.000039;0.430575;0.000040;;-0.6143441;0.0000053;0.0013883;0.0000093;;;;;;0.000285;0.000038;0.000122;0.000038
57142;2015;04;30;;0.038959;0.000039;0.431577;0.000040;;-0.6157300;0.0000061;0.0014155;0.0000093;;;;;;0.000229;0.000038;0.000082;0.000039
57143;2015;05;01;;0.039789;0.000039;0.432347;0.000041;;-0.6171285;0.0000104;0.0013919;0.0000092;;;;;;0.000162;0.000038;0.000050;0.000039
57144;2015;05;02;;0.040039;0.000039;0.433233;0.000041;;-0.6185091;0.0000160;0.0013384;0.0000092;;;;;;0.000161;0.000039;0.000050;0.000040
57145;2015;05;03;;0.040200;0.000039;0.434149;0.000041;;-0.6197799;0.0000186;0.0012373;0.0000092;;;;;;0.000189;0.000039;0.000061;0.000040
57146;2015;05;04;;0.040717;0.000039;0.435545;0.000041;;-0.6209594;0.0000166;0.0011577;0.0000092;;;;;;0.000217;0.000039;0.000073;0.000040
57147;2015;05;05;;0.041544;0.000039;0.436949;0.000041;;-0.6220701;0.0000131;0.0010663;0.0000092;;;;;;0.000245;0.000039;0.000085;0.000041
57148;2015;05;06;;0.042196;0.000039;0.438368;0.000041;;-0.6231067;0.0000203;0.0010071;0.0000092;;;;;;0.000090;0.000039;0.000130;0.000041
57149;2015;05;07;;0.043412;0.000039;0.439605;0.000041;;-0.6241126;0.0000255;0.0010321;0.0000092;;;;;;0.000050;0.000039;0.000096;0.000042
57150;2015;05;08;;0.045034;0.000039;0.440906;0.000041;;-0.6251602;0.0000120;0.0010707;0.0000091;;;;;;0.000148;0.000039;0.000095;0.000042
57151;2015;05;09;;0.047080;0.000039;0.442215;0.000041;;-0.6262808;0.0000240;0.0011909;0.0000091;;;;;;0.000217;0.000039;0.000239;0.000042
57152;2015;05;10;;0.048996;0.000039;0.443710;0.000041;;-0.6275273;0.0000237;0.0013281;0.0000091;;;;;;0.000246;0.000039;0.000319;0.000042
57153;2015;05;11;;0.050576;0.000039;0.444633;0.000041;;-0.6289633;0.0000149;0.0015309;0.0000091;;;;;;0.000243;0.000039;0.000218;0.000042
57154;2015;05;12;;0.052150;0.000039;0.445111;0.000041;;-0.6305941;0.0000073;0.0017303;0.0000091;;;;;;0.000225;0.000039;0.000046;0.000042
57155;2015;05;13;;0.053755;0.000039;0.445640;0.000041;;-0.6323609;0.0000061;0.0018279;0.0000090;;;;;;0.000279;0.000039;-0.000072;0.000042
57156;2015;05;14;;0.055421;0.000039;0.446067;0.000041;;-0.6342359;0.0000067;0.0018796;0.0000090;;;;;;0.000258;0.000039;-0.000057;0.000042
57157;2015;05;15;;0.057188;0.000039;0.446859;0.000041;;-0.6361499;0.0000073;0.0019234;0.0000090;;;;;;0.000167;0.000039;0.000031;0.000042
57158;2015;05;16;;0.059002;0.000039;0.447116;0.000041;;-0.6380194;0.0000078;0.0017868;0.0000090;;;;;;0.000195;0.000038;0.000054;0.000042
57159;2015;05;17;;0.061366;0.000039;0.447256;0.000041;;-0.6397679;0.0000083;0.0016472;0.0000089;;;;;;0.000316;0.000038;0.000056;0.000042
57160;2015;05;18;;0.063768;0.000039;0.448162;0.000041;;-0.6413505;0.0000087;0.0014927;0.0000089;;;;;;0.000366;0.000038;0.000118;0.000042
57161;2015;05;19;;0.065714;0.000039;0.448969;0.000041;;-0.6427619;0.0000092;0.0013664;0.0000089;;;;;;0.000300;0.000038;0.000235;0.000041
57162;2015;05;20;;0.067868;0.000039;0.449294;0.000041;;-0.6440787;0.0000169;0.0012620;0.0000089;;;;;;0.000353;0.000037;0.000290;0.000041
57163;2015;05;21;;0.069986;0.000039;0.449474;0.000041;;-0.6452950;0.0000217;0.0011669;0.0000089;;;;;;0.000381;0.000037;0.000243;0.000041
57164;2015;05;22;;0.071737;0.000040;0.449523;0.000041;;-0.6464116;0.0000087;0.0010972;0.0000088;;;;;;0.000265;0.000036;0.000143;0.000040
57165;2015;05;23;;0.073918;0.000040;0.449803;0.000041;;-0.6475071;0.0000210;0.0010969;0.0000088;;;;;;0.000230;0.000036;0.000101;0.000039
57166;2015;05;24;;0.075693;0.000040;0.450726;0.000041;;-0.6485679;0.0000259;0.0010307;0.0000088;;;;;;0.000239;0.000035;0.000082;0.000039
57167;2015;05;25;;0.077406;0.000040;0.451246;0.000041;;-0.6495972;0.0000209;0.0010334;0.0000088;;;;;;0.000248;0.000035;0.000064;0.000038
57168;2015;05;26;;0.079196;0.000040;0.452110;0.000041;;-0.6506220;0.0000153;0.0010343;0.0000088;;;;;;0.000258;0.000034;0.000046;0.000037
57169;2015;05;27;;0.080922;0.000040;0.452648;0.000041;;-0.6516442;0.0000096;0.0010174;0.0000088;;;;;;0.000267;0.000034;0.000027;0.000037
57170;2015;05;28;;0.083022;0.000040;0.453257;0.000041;;-0.6526740;0.0000092;0.0010404;0.0000088;;;;;;0.000235;0.000034;0.000009;0.000036
57171;2015;05;29;;0.085102;0.000040;0.453918;0.000041;;-0.6536724;0.0000101;0.0009864;0.0000087;;;;;;0.000192;0.000033;-0.000010;0.000036
57172;2015;05;30;;0.087207;0.000040;0.454653;0.000041;;-0.6545748;0.0000298;0.0009111;0.0000087;;;;;;0.000183;0.000033;-0.000020;0.000035
57173;2015;05;31;;0.089062;0.000040;0.455462;0.000041;;-0.6554604;0.0000310;0.0008119;0.0000087;;;;;;0.000187;0.000033;-0.000028;0.000035
57174;2015;06;01;;0.091020;0.000040;0.456028;0.000041;;-0.6562478;0.0000190;0.0007370;0.0000087;;;;;;0.000191;0.000032;0.000001;0.000034
57175;2015;06;02;;0.092379;0.000040;0.456502;0.000041;;-0.6569312;0.0000067;0.0006753;0.0000087;;;;;;0.000197;0.000032;0.000064;0.000034
57176;2015;06;03;;0.093209;0.000040;0.456907;0.000041;;-0.6575803;0.0000205;0.0006416;0.0000087;;;;;;0.000287;0.000032;-0.000026;0.000034
57177;2015;06;04;;0.093765;0.000040;0.457088;0.000041;;-0.6582044;0.0000323;0.0006207;0.0000087;;;;;;0.000236;0.000031;-0.000090;0.000033
57178;2015;06;05;;0.094807;0.000040;0.456930;0.000041;;-0.6588364;0.0000106;0.0006772;0.0000087;;;;;;0.000204;0.000031;-0.000061;0.000033
57179;2015;06;06;;0.096044;0.000040;0.456852;0.000041;;-0.6595758;0.0000214;0.0008004;0.0000087;;;;;;0.000249;0.000031;-0.000027;0.000033
57180;2015;06;07;;0.096631;0.000040;0.456717;0.000041;;-0.6604105;0.0000276;0.0009103;0.0000087;;;;;;0.000160;0.000031;0.000051;0.000033
57181;2015;06;08;;0.097074;0.000040;0.456127;0.000041;;-0.6613568;0.0000277;0.0010386;0.0000087;;;;;;0.000158;0.000031;0.000046;0.000033
57182;2015;06;09;;0.098010;0.000040;0.455627;0.000041;;-0.6624113;0.0000198;0.0010804;0.0000087;;;;;;0.000217;0.000031;-0.000001;0.000033
57183;2015;06;10;;0.099021;0.000040;0.455357;0.000041;;-0.6635178;0.0000077;0.0010382;0.0000087;;;;;;0.000276;0.000031;-0.000049;0.000033
57184;2015;06;11;;0.100404;0.000040;0.455235;0.000041;;-0.6645587;0.0000055;0.0010035;0.0000087;;;;;;0.000288;0.000031;-0.000049;0.000033
57185;2015;06;12;;0.102261;0.000040;0.455187;0.000041;;-0.6655042;0.0000059;0.0009009;0.0000087;;;;;;0.000246;0.000031;-0.000068;0.000033
57186;2015;06;13;;0.104595;0.000040;0.454965;0.000041;;-0.6663060;0.0000329;0.0007463;0.0000087;;;;;;0.000188;0.000031;-0.000101;0.000033
57187;2015;06;14;;0.107193;0.000040;0.454709;0.000041;;-0.6669671;0.0000382;0.0005545;0.0000087;;;;;;0.000146;0.000031;-0.000178;0.000033
57188;2015;06;15;;0.109902;0.000040;0.454492;0.000041;;-0.6674415;0.0000274;0.0003893;0.0000087;;;;;;0.000166;0.000031;-0.000146;0.000033
