MJD;Year;Month;Day;Type;x_pole;sigma_x_pole;y_pole;sigma_y_pole;Type;UT1-UTC;sigma_UT1-UTC;LOD;sigma_LOD;Type;dPsi;sigma_dPsi;dEpsilon;sigma_dEpsilon;dX;sigma_dX;dY;sigma_dY
57767;2017;01;14;;0.064123;0.000062;0.268514;0.000046;;0.5737486;0.0000249;0.0012671;0.0000143;;;;;;-0.000062;0.000041;0.000014;0.000037
57768;2017;01;15;;0.062094;0.000062;0.269403;0.000046;;0.5724482;0.0000253;0.0013292;0.0000143;;;;;;-0.000026;0.000041;-0.000003;0.000038
57769;2017;01;16;;0.059790;0.000061;0.270125;0.000045;;0.5710855;0.0000157;0.0013475;0.0000142;;;;;;0.000010;0.000040;-0.000023;0.000037
57770;2017;01;17;;0.056596;0.000061;0.270860;0.000046;;0.5697355;0.0000100;0.0012962;0.0000142;;;;;;0.000045;0.000040;-0.000043;0.000036
57771;2017;01;18;;0.053236;0.000061;0.271069;0.000046;;0.5684687;0.0000136;0.0012312;0.0000143;;;;;;0.000081;0.000040;-0.000062;0.000036
57772;2017;01;19;;0.049831;0.000061;0.271594;0.000046;;0.5672621;0.0000130;0.0011544;0.0000143;;;;;;0.000003;0.000040;-0.000066;0.000036
57773;2017;01;20;;0.046722;0.000062;0.272046;0.000046;;0.5661354;0.0000114;0.0010835;0.0000144;;;;;;-0.000100;0.000038;-0.000078;0.000032
57774;2017;01;21;;0.044253;0.000062;0.272777;0.000046;;0.5650772;0.0000171;0.0010396;0.0000144;;;;;;-0.000095;0.000038;-0.000089;0.000034
57775;2017;01;22;;0.042223;0.000061;0.273622;0.000046;;0.5640539;0.0000166;0.0009761;0.0000143;;;;;;-0.000037;0.000042;-0.000136;0.000037
57776;2017;01;23;;0.040821;0.000061;0.274538;0.000046;;0.5631156;0.0000145;0.0009027;0.0000144;;;;;;-0.000035;0.000042;-0.000148;0.000037
57777;2017;01;24;;0.039583;0.000061;0.275760;0.000046;;0.5622595;0.0000137;0.0008250;0.0000144;;;;;;-0.000032;0.000042;-0.000159;0.000037
57778;2017;01;25;;0.038517;0.000062;0.276614;0.000046;;0.5614608;0.0000166;0.0007689;0.0000145;;;;;;-0.000038;0.000042;-0.000159;0.000038
57779;2017;01;26;;0.037014;0.000062;0.277717;0.000046;;0.5606755;0.0000181;0.0007617;0.0000144;;;;;;-0.000045;0.000040;-0.000156;0.000036
57780;2017;01;27;;0.035647;0.000062;0.278508;0.000046;;0.5598651;0.0000111;0.0008294;0.0000144;;;;;;-0.000052;0.000039;-0.000153;0.000037
57781;2017;01;28;;0.034439;0.000062;0.279471;0.000046;;0.5589886;0.0000155;0.0009339;0.0000144;;;;;;-0.000037;0.000038;-0.000165;0.000035
57782;2017;01;29;;0.033163;0.000062;0.280636;0.000047;;0.5579999;0.0000193;0.0010635;0.0000145;;;;;;-0.000014;0.000039;-0.000180;0.000035
57783;2017;01;30;;0.032188;0.000063;0.281673;0.000047;;0.5568596;0.0000181;0.0012118;0.0000145;;;;;;0.000009;0.000039;-0.000196;0.000035
57784;2017;01;31;;0.031679;0.000063;0.282720;0.000047;;0.5555742;0.0000156;0.0013455;0.0000146;;;;;;0.000032;0.000039;-0.000212;0.000035
57785;2017;02;01;;0.031191;0.000063;0.283698;0.000047;;0.5541788;0.0000298;0.0014251;0.0000147;;;;;;-0.000072;0.000040;-0.000062;0.000035
57786;2017;02;02;;0.030748;0.000064;0.284679;0.000047;;0.5527206;0.0000398;0.0014521;0.0000148;;;;;;-0.000124;0.000040;-0.000093;0.000035
57787;2017;02;03;;0.030524;0.000064;0.285671;0.000048;;0.5512606;0.0000168;0.0014618;0.0000149;;;;;;-0.000151;0.000038;-0.000192;0.000038
57788;2017;02;04;;0.030066;0.000064;0.286876;0.000048;;0.5498336;0.0000177;0.0014133;0.0000150;;;;;;-0.000148;0.000040;-0.000214;0.000037
57789;2017;02;05;;0.029276;0.000065;0.288333;0.000048;;0.5484764;0.0000238;0.0013301;0.0000151;;;;;;-0.000132;0.000038;-0.000208;0.000036
57790;2017;02;06;;0.027940;0.000062;0.289708;0.000047;;0.5471907;0.0000202;0.0012443;0.0000148;;;;;;-0.000117;0.000039;-0.000202;0.000037
57791;2017;02;07;;0.025783;0.000063;0.290937;0.000047;;0.5459617;0.0000126;0.0011784;0.0000148;;;;;;-0.000101;0.000040;-0.000195;0.000037
57792;2017;02;08;;0.023504;0.000063;0.291995;0.000047;;0.5447813;0.0000117;0.0011966;0.0000149;;;;;;-0.000132;0.000040;-0.000121;0.000038
57793;2017;02;09;;0.021386;0.000063;0.293084;0.000047;;0.5435687;0.0000127;0.0012574;0.0000150;;;;;;-0.000174;0.000040;-0.000029;0.000038
57794;2017;02;10;;0.019705;0.000063;0.294105;0.000047;;0.5422705;0.0000141;0.0013534;0.0000151;;;;;;-0.000171;0.000040;-0.000154;0.000038
57795;2017;02;11;;0.018117;0.000063;0.295030;0.000047;;0.5408616;0.0000277;0.0014923;0.0000152;;;;;;-0.000154;0.000040;-0.000207;0.000038
57796;2017;02;12;;0.016533;0.000064;0.296190;0.000048;;0.5393236;0.0000337;0.0015821;0.0000152;;;;;;-0.000138;0.000040;-0.000207;0.000038
57797;2017;02;13;;0.014945;0.000063;0.297050;0.000047;;0.5376803;0.0000270;0.0016412;0.0000150;;;;;;-0.000122;0.000040;-0.000208;0.000038
57798;2017;02;14;;0.013603;0.000063;0.298053;0.000056;;0.5360022;0.0000168;0.0016773;0.0000112;;;;;;-0.000106;0.000043;-0.000208;0.000040
57799;2017;02;15;;0.012199;0.000063;0.298908;0.000056;;0.5343223;0.0000182;0.0016530;0.0000111;;;;;;-0.000112;0.000043;-0.000184;0.000040
57800;2017;02;16;;0.010653;0.000062;0.299914;0.000047;;0.5327041;0.0000203;0.0015749;0.0000145;;;;;;-0.000123;0.000043;-0.000155;0.000041
57801;2017;02;17;;0.009096;0.000062;0.300662;0.000047;;0.5311837;0.0000137;0.0014455;0.0000145;;;;;;-0.000135;0.000043;-0.000126;0.000041
57802;2017;02;18;;0.008066;0.000062;0.301408;0.000047;;0.5298432;0.0000234;0.0012789;0.0000146;;;;;;-0.000132;0.000043;-0.000141;0.000041
57803;2017;02;19;;0.007626;0.000063;0.302891;0.000047;;0.5286507;0.0000393;0.0011131;0.0000147;;;;;;-0.000123;0.000043;-0.000171;0.000041
57804;2017;02;20;;0.007330;0.000063;0.304749;0.000047;;0.5275398;0.0000638;0.0009881;0.0000147;;;;;;-0.000115;0.000043;-0.000202;0.000041
57805;2017;02;21;;0.006830;0.000063;0.306848;0.000047;;0.5265701;0.0000509;0.0009153;0.0000147;;;;;;-0.000106;0.000043;-0.000232;0.000041
57806;2017;02;22;;0.006292;0.000062;0.308971;0.000047;;0.5256816;0.0000191;0.0009103;0.0000148;;;;;;-0.000106;0.000043;-0.000159;0.000041
57807;2017;02;23;;0.006313;0.000062;0.310992;0.000047;;0.5247251;0.0000145;0.0009917;0.0000148;;;;;;-0.000079;0.000043;-0.000133;0.000041
57808;2017;02;24;;0.006506;0.000062;0.313447;0.000047;;0.5237032;0.0000171;0.0010771;0.0000147;;;;;;-0.000044;0.000044;-0.000127;0.000041
57809;2017;02;25;;0.006351;0.000062;0.315906;0.000047;;0.5226220;0.0000255;0.0011600;0.0000147;;;;;;-0.000056;0.000044;-0.000143;0.000041
57810;2017;02;26;;0.005864;0.000062;0.317660;0.000047;;0.5214174;0.0000260;0.0012737;0.0000146;;;;;;-0.000087;0.000044;-0.000167;0.000042
57811;2017;02;27;;0.004992;0.000062;0.319182;0.000047;;0.5200555;0.0000209;0.0014175;0.0000146;;;;;;-0.000117;0.000044;-0.000191;0.000042
57812;2017;02;28;;0.004458;0.000062;0.320769;0.000046;;0.5185559;0.0000156;0.0015372;0.0000145;;;;;;-0.000147;0.000045;-0.000214;0.000042
57813;2017;03;01;;0.004201;0.000061;0.322772;0.000046;;0.5169206;0.0000324;0.0016149;0.0000144;;;;;;-0.000133;0.000045;-0.000225;0.000043
57814;2017;03;02;;0.004435;0.000061;0.324530;0.000046;;0.5152707;0.0000467;0.0016207;0.0000144;;;;;;-0.000107;0.000045;-0.000231;0.000043
57815;2017;03;03;;0.004753;0.000061;0.326399;0.000046;;0.5137386;0.0000295;0.0015313;0.0000143;;;;;;-0.000081;0.000046;-0.000238;0.000044
57816;2017;03;04;;0.004922;0.000061;0.328387;0.000046;;0.5122784;0.0000329;0.0014347;0.0000143;;;;;;-0.000098;0.000046;-0.000197;0.000044
57817;2017;03;05;;0.005038;0.000061;0.330067;0.000046;;0.5108909;0.0000347;0.0013442;0.0000142;;;;;;-0.000130;0.000046;-0.000138;0.000044
57818;2017;03;06;;0.004656;0.000061;0.331886;0.000046;;0.5095838;0.0000292;0.0012611;0.0000142;;;;;;-0.000163;0.000046;-0.000079;0.000045
57819;2017;03;07;;0.003842;0.000061;0.333541;0.000046;;0.5083262;0.0000223;0.0012567;0.0000141;;;;;;-0.000196;0.000046;-0.000020;0.000045
57820;2017;03;08;;0.003361;0.000061;0.335017;0.000046;;0.5070546;0.0000208;0.0013135;0.0000140;;;;;;-0.000219;0.000047;0.000002;0.000045
57821;2017;03;09;;0.003516;0.000060;0.336230;0.000046;;0.5057278;0.0000237;0.0013630;0.0000140;;;;;;-0.000239;0.000047;0.000014;0.000046
57822;2017;03;10;;0.004054;0.000060;0.337739;0.000045;;0.5043303;0.0000379;0.0014235;0.0000139;;;;;;-0.000288;0.000047;-0.000048;0.000046
57823;2017;03;11;;0.004522;0.000060;0.339497;0.000045;;0.5028649;0.0000284;0.0015119;0.0000139;;;;;;-0.000290;0.000047;-0.000082;0.000046
57824;2017;03;12;;0.004623;0.000060;0.341460;0.000045;;0.5012981;0.0000203;0.0016026;0.0000138;;;;;;-0.000271;0.000047;-0.000095;0.000046
57825;2017;03;13;;0.004329;0.000060;0.343151;0.000045;;0.4996338;0.0000183;0.0016806;0.0000137;;;;;;-0.000253;0.000046;-0.000108;0.000046
57826;2017;03;14;;0.004108;0.000060;0.344483;0.000045;;0.4979534;0.0000168;0.0016946;0.0000137;;;;;;-0.000235;0.000046;-0.000122;0.000045
57827;2017;03;15;;0.003946;0.000061;0.345936;0.000045;;0.4963503;0.0000151;0.0015974;0.0000136;;;;;;-0.000252;0.000046;-0.000086;0.000045
57828;2017;03;16;;0.003934;0.000061;0.347162;0.000045;;0.4948329;0.0000133;0.0014473;0.0000136;;;;;;-0.000279;0.000046;-0.000037;0.000045
57829;2017;03;17;;0.004042;0.000061;0.348900;0.000045;;0.4934113;0.0000114;0.0013260;0.0000135;;;;;;-0.000126;0.000046;-0.000152;0.000045
57830;2017;03;18;;0.004447;0.000061;0.350950;0.000045;;0.4921127;0.0000157;0.0012046;0.0000135;;;;;;-0.000070;0.000046;-0.000130;0.000046
57831;2017;03;19;;0.004857;0.000060;0.353166;0.000045;;0.4909106;0.0000222;0.0011585;0.0000134;;;;;;-0.000072;0.000046;-0.000037;0.000046
57832;2017;03;20;;0.005254;0.000060;0.355662;0.000045;;0.4897700;0.0000286;0.0011271;0.0000134;;;;;;-0.000075;0.000047;0.000055;0.000046
57833;2017;03;21;;0.005426;0.000060;0.358050;0.000045;;0.4886539;0.0000351;0.0011271;0.0000134;;;;;;-0.000077;0.000047;0.000148;0.000047
57834;2017;03;22;;0.005638;0.000060;0.360271;0.000045;;0.4875037;0.0000269;0.0012074;0.0000134;;;;;;-0.000207;0.000048;0.000131;0.000047
57835;2017;03;23;;0.005959;0.000060;0.362598;0.000045;;0.4862691;0.0000182;0.0013346;0.0000133;;;;;;-0.000193;0.000048;0.000029;0.000047
57836;2017;03;24;;0.005500;0.000060;0.364846;0.000045;;0.4848670;0.0000225;0.0014359;0.0000133;;;;;;-0.000128;0.000048;-0.000089;0.000046
57837;2017;03;25;;0.005014;0.000060;0.366667;0.000045;;0.4833895;0.0000228;0.0015687;0.0000133;;;;;;-0.000127;0.000047;-0.000097;0.000046
57838;2017;03;26;;0.004885;0.000060;0.368375;0.000045;;0.4817351;0.0000190;0.0017442;0.0000133;;;;;;-0.000150;0.000047;-0.000063;0.000046
57839;2017;03;27;;0.004890;0.000060;0.370263;0.000045;;0.4799358;0.0000147;0.0018584;0.0000133;;;;;;-0.000173;0.000047;-0.000030;0.000045
57840;2017;03;28;;0.004992;0.000060;0.372010;0.000045;;0.4780207;0.0000132;0.0019526;0.0000133;;;;;;-0.000196;0.000047;0.000003;0.000045
57841;2017;03;29;;0.005269;0.000060;0.373530;0.000045;;0.4760266;0.0000152;0.0020072;0.0000133;;;;;;-0.000475;0.000047;0.000063;0.000045
57842;2017;03;30;;0.005359;0.000060;0.375029;0.000045;;0.4740320;0.0000187;0.0019058;0.0000133;;;;;;-0.000437;0.000048;-0.000007;0.000045
57843;2017;03;31;;0.004895;0.000060;0.376308;0.000045;;0.4721706;0.0000355;0.0017391;0.0000133;;;;;;-0.000142;0.000048;-0.000086;0.000044
57844;2017;04;01;;0.005294;0.000060;0.377543;0.000045;;0.4704666;0.0000219;0.0016269;0.0000132;;;;;;-0.000054;0.000047;-0.000086;0.000044
57845;2017;04;02;;0.005726;0.000060;0.379066;0.000045;;0.4689063;0.0000132;0.0014914;0.0000132;;;;;;-0.000060;0.000047;-0.000063;0.000043
57846;2017;04;03;;0.006227;0.000060;0.379825;0.000045;;0.4674913;0.0000146;0.0013746;0.0000132;;;;;;-0.000065;0.000047;-0.000039;0.000042
57847;2017;04;04;;0.007153;0.000060;0.380838;0.000045;;0.4661507;0.0000170;0.0013230;0.0000132;;;;;;-0.000070;0.000046;-0.000016;0.000041
57848;2017;04;05;;0.008418;0.000060;0.382508;0.000046;;0.4648247;0.0000178;0.0013373;0.0000132;;;;;;-0.000051;0.000046;0.000194;0.000041
57849;2017;04;06;;0.009587;0.000060;0.384603;0.000046;;0.4634343;0.0000179;0.0014635;0.0000132;;;;;;-0.000063;0.000046;0.000300;0.000041
57850;2017;04;07;;0.010455;0.000060;0.386575;0.000046;;0.4619097;0.0000166;0.0015867;0.0000131;;;;;;-0.000137;0.000046;0.000050;0.000040
57851;2017;04;08;;0.010555;0.000060;0.388428;0.000046;;0.4603054;0.0000151;0.0016542;0.0000131;;;;;;-0.000132;0.000045;-0.000039;0.000040
57852;2017;04;09;;0.010582;0.000060;0.390108;0.000046;;0.4586447;0.0000146;0.0016711;0.0000131;;;;;;-0.000093;0.000045;-0.000030;0.000039
57853;2017;04;10;;0.010954;0.000060;0.391815;0.000046;;0.4570130;0.0000138;0.0016200;0.0000131;;;;;;-0.000054;0.000044;-0.000022;0.000038
57854;2017;04;11;;0.011615;0.000060;0.393605;0.000046;;0.4554115;0.0000127;0.0015628;0.0000131;;;;;;-0.000014;0.000044;-0.000014;0.000038
57855;2017;04;12;;0.012353;0.000060;0.395189;0.000046;;0.4538072;0.0000165;0.0015655;0.0000130;;;;;;-0.000032;0.000044;-0.000011;0.000038
57856;2017;04;13;;0.014173;0.000060;0.396821;0.000046;;0.4522472;0.0000216;0.0015977;0.0000130;;;;;;-0.000065;0.000044;-0.000009;0.000038
57857;2017;04;14;;0.016279;0.000060;0.398825;0.000046;;0.4507197;0.0000233;0.0015318;0.0000130;;;;;;-0.000080;0.000043;0.000004;0.000038
57858;2017;04;15;;0.018224;0.000060;0.401065;0.000046;;0.4492444;0.0000239;0.0014306;0.0000130;;;;;;-0.000088;0.000043;0.000023;0.000038
57859;2017;04;16;;0.019709;0.000060;0.403514;0.000046;;0.4478193;0.0000162;0.0014057;0.0000130;;;;;;-0.000096;0.000043;0.000041;0.000037
57860;2017;04;17;;0.021176;0.000060;0.405745;0.000045;;0.4463842;0.0000131;0.0014669;0.0000130;;;;;;-0.000103;0.000043;0.000060;0.000037
57861;2017;04;18;;0.022689;0.000060;0.407739;0.000045;;0.4449259;0.0000145;0.0014977;0.0000130;;;;;;-0.000111;0.000043;0.000078;0.000037
57862;2017;04;19;;0.023887;0.000060;0.409771;0.000046;;0.4434259;0.0000159;0.0015095;0.0000130;;;;;;-0.000119;0.000043;0.000096;0.000037
57863;2017;04;20;;0.024672;0.000060;0.411357;0.000045;;0.4419414;0.0000193;0.0015148;0.0000130;;;;;;-0.000124;0.000043;0.000057;0.000037
57864;2017;04;21;;0.026074;0.000060;0.412745;0.000045;;0.4403657;0.0000232;0.0016288;0.0000131;;;;;;-0.000142;0.000042;0.000018;0.000037
57865;2017;04;22;;0.027893;0.000060;0.414973;0.000045;;0.4386298;0.0000191;0.0018037;0.0000131;;;;;;-0.000141;0.000042;0.000008;0.000037
57866;2017;04;23;;0.029188;0.000060;0.417538;0.000045;;0.4367309;0.0000146;0.0020108;0.0000131;;;;;;-0.000132;0.000042;0.000007;0.000037
57867;2017;04;24;;0.029775;0.000060;0.419822;0.000045;;0.4346461;0.0000242;0.0021600;0.0000131;;;;;;-0.000123;0.000041;0.000006;0.000037
57868;2017;04;25;;0.030533;0.000060;0.421627;0.000045;;0.4324562;0.0000402;0.0022208;0.0000131;;;;;;-0.000114;0.000041;0.000005;0.000037
57869;2017;04;26;;0.031503;0.000060;0.423256;0.000045;;0.4302575;0.0000346;0.0021462;0.0000131;;;;;;-0.000215;0.000041;0.000086;0.000036
57870;2017;04;27;;0.032210;0.000060;0.424548;0.000045;;0.4281606;0.0000230;0.0020042;0.0000131;;;;;;-0.000195;0.000040;0.000128;0.000036
57871;2017;04;28;;0.033208;0.000060;0.425930;0.000045;;0.4262633;0.0000101;0.0017946;0.0000131;;;;;;-0.000178;0.000040;0.000093;0.000036
57872;2017;04;29;;0.034628;0.000060;0.427532;0.000045;;0.4246052;0.0000190;0.0015522;0.0000131;;;;;;-0.000168;0.000040;0.000079;0.000036
57873;2017;04;30;;0.036275;0.000060;0.429467;0.000045;;0.4231249;0.0000178;0.0014037;0.0000131;;;;;;-0.000153;0.000040;0.000080;0.000035
57874;2017;05;01;;0.037902;0.000060;0.431334;0.000045;;0.4217257;0.0000140;0.0013892;0.0000131;;;;;;-0.000139;0.000040;0.000081;0.000035
57875;2017;05;02;;0.039389;0.000060;0.432900;0.000045;;0.4203557;0.0000132;0.0013941;0.0000131;;;;;;-0.000125;0.000040;0.000082;0.000035
57876;2017;05;03;;0.040572;0.000060;0.434223;0.000046;;0.4189708;0.0000125;0.0013856;0.0000131;;;;;;-0.000210;0.000040;0.000149;0.000035
57877;2017;05;04;;0.041577;0.000060;0.435189;0.000046;;0.4175587;0.0000115;0.0014286;0.0000131;;;;;;-0.000219;0.000040;0.000209;0.000035
57878;2017;05;05;;0.043196;0.000060;0.436527;0.000046;;0.4160970;0.0000103;0.0015356;0.0000131;;;;;;-0.000119;0.000040;0.000119;0.000036
57879;2017;05;06;;0.045141;0.000060;0.437894;0.000046;;0.4145443;0.0000155;0.0016338;0.0000131;;;;;;-0.000083;0.000040;0.000097;0.000036
57880;2017;05;07;;0.047704;0.000060;0.438989;0.000046;;0.4129179;0.0000583;0.0016287;0.0000131;;;;;;-0.000080;0.000040;0.000115;0.000036
57881;2017;05;08;;0.050056;0.000059;0.440496;0.000046;;0.4113774;0.0000560;0.0015006;0.0000130;;;;;;-0.000077;0.000040;0.000133;0.000037
57882;2017;05;09;;0.051965;0.000059;0.441775;0.000046;;0.4099350;0.0000220;0.0013823;0.0000130;;;;;;-0.000074;0.000040;0.000152;0.000038
57883;2017;05;10;;0.053989;0.000059;0.443124;0.000046;;0.4085580;0.0000174;0.0013309;0.0000130;;;;;;0.000032;0.000041;0.000215;0.000038
57884;2017;05;11;;0.056190;0.000059;0.444377;0.000046;;0.4072740;0.0000206;0.0012501;0.0000130;;;;;;0.000030;0.000041;0.000246;0.000039
57885;2017;05;12;;0.058581;0.000059;0.445931;0.000046;;0.4060909;0.0000237;0.0011401;0.0000130;;;;;;-0.000011;0.000041;0.000263;0.000039
57886;2017;05;13;;0.060692;0.000059;0.447295;0.000046;;0.4049824;0.0000219;0.0010663;0.0000130;;;;;;-0.000053;0.000041;0.000278;0.000040
57887;2017;05;14;;0.062928;0.000059;0.448435;0.000046;;0.4039607;0.0000237;0.0010183;0.0000130;;;;;;-0.000094;0.000041;0.000292;0.000040
57888;2017;05;15;;0.064749;0.000058;0.449370;0.000046;;0.4029798;0.0000209;0.0009724;0.0000130;;;;;;-0.000136;0.000041;0.000306;0.000040
57889;2017;05;16;;0.066769;0.000058;0.449808;0.000046;;0.4019951;0.0000143;0.0010301;0.0000130;;;;;;-0.000177;0.000041;0.000320;0.000040
57890;2017;05;17;;0.068683;0.000058;0.450261;0.000046;;0.4009243;0.0000135;0.0011089;0.0000129;;;;;;-0.000062;0.000041;0.000292;0.000040
57891;2017;05;18;;0.070545;0.000058;0.450676;0.000046;;0.3997859;0.0000124;0.0011737;0.0000129;;;;;;-0.000078;0.000040;0.000258;0.000040
57892;2017;05;19;;0.072542;0.000058;0.451760;0.000046;;0.3985764;0.0000106;0.0012451;0.0000129;;;;;;-0.000157;0.000040;0.000211;0.000039
57893;2017;05;20;;0.074412;0.000058;0.452910;0.000046;;0.3972817;0.0000388;0.0013513;0.0000129;;;;;;-0.000169;0.000039;0.000180;0.000039
57894;2017;05;21;;0.076326;0.000058;0.453653;0.000046;;0.3958681;0.0000351;0.0014966;0.0000129;;;;;;-0.000153;0.000039;0.000156;0.000038
57895;2017;05;22;;0.078346;0.000058;0.454504;0.000046;;0.3942892;0.0000213;0.0016203;0.0000129;;;;;;-0.000137;0.000039;0.000131;0.000038
57896;2017;05;23;;0.079818;0.000058;0.455090;0.000046;;0.3926231;0.0000133;0.0016921;0.0000129;;;;;;-0.000121;0.000038;0.000107;0.000037
57897;2017;05;24;;0.081147;0.000058;0.455475;0.000046;;0.3909289;0.0000239;0.0016664;0.0000129;;;;;;-0.000175;0.000038;0.000186;0.000037
57898;2017;05;25;;0.082343;0.000058;0.455649;0.000046;;0.3893134;0.0000335;0.0015630;0.0000129;;;;;;-0.000170;0.000038;0.000195;0.000037
57899;2017;05;26;;0.083957;0.000058;0.455917;0.000046;;0.3878318;0.0000206;0.0013526;0.0000129;;;;;;-0.000141;0.000037;0.000175;0.000037
57900;2017;05;27;;0.085484;0.000058;0.456291;0.000046;;0.3865631;0.0000224;0.0011527;0.0000129;;;;;;-0.000124;0.000037;0.000153;0.000036
57901;2017;05;28;;0.087442;0.000058;0.456398;0.000046;;0.3854661;0.0000221;0.0010372;0.0000129;;;;;;-0.000111;0.000036;0.000130;0.000036
57902;2017;05;29;;0.089864;0.000058;0.456519;0.000046;;0.3844115;0.0000218;0.0010581;0.0000129;;;;;;-0.000098;0.000036;0.000107;0.000036
57903;2017;05;30;;0.092119;0.000058;0.457095;0.000046;;0.3832675;0.0000200;0.0011626;0.0000129;;;;;;-0.000086;0.000036;0.000084;0.000036
57904;2017;05;31;;0.094026;0.000058;0.457366;0.000046;;0.3820383;0.0000165;0.0012646;0.0000129;;;;;;-0.000073;0.000035;0.000061;0.000035
57905;2017;06;01;;0.095973;0.000058;0.457506;0.000046;;0.3807131;0.0000178;0.0013420;0.0000129;;;;;;-0.000077;0.000035;0.000087;0.000035
57906;2017;06;02;;0.097757;0.000057;0.457787;0.000046;;0.3793404;0.0000202;0.0013639;0.0000129;;;;;;-0.000086;0.000035;0.000126;0.000036
57907;2017;06;03;;0.099567;0.000057;0.458215;0.000046;;0.3779862;0.0000262;0.0013285;0.0000129;;;;;;-0.000071;0.000035;0.000133;0.000036
57908;2017;06;04;;0.101117;0.000057;0.458581;0.000046;;0.3766834;0.0000360;0.0012553;0.0000128;;;;;;-0.000047;0.000035;0.000128;0.000036
57909;2017;06;05;;0.102695;0.000057;0.458523;0.000046;;0.3754598;0.0000352;0.0011671;0.0000128;;;;;;-0.000023;0.000035;0.000124;0.000036
57910;2017;06;06;;0.103952;0.000057;0.458428;0.000046;;0.3743504;0.0000286;0.0010432;0.0000128;;;;;;0.000001;0.000035;0.000119;0.000036
57911;2017;06;07;;0.105355;0.000057;0.458308;0.000046;;0.3733798;0.0000219;0.0009034;0.0000128;;;;;;0.000024;0.000035;0.000114;0.000036
57912;2017;06;08;;0.106868;0.000057;0.458048;0.000045;;0.3725887;0.0000152;0.0007231;0.0000128;;;;;;0.000122;0.000035;0.000166;0.000036
57913;2017;06;09;;0.108532;0.000057;0.457811;0.000045;;0.3719481;0.0000085;0.0005379;0.0000128;;;;;;0.000006;0.000034;0.000178;0.000036
57914;2017;06;10;;0.109980;0.000057;0.457484;0.000045;;0.3714596;0.0000196;0.0004535;0.0000127;;;;;;-0.000034;0.000034;0.000187;0.000036
57915;2017;06;11;;0.111451;0.000057;0.457234;0.000045;;0.3710437;0.0000194;0.0004149;0.0000127;;;;;;-0.000018;0.000034;0.000201;0.000036
57916;2017;06;12;;0.112994;0.000057;0.456975;0.000045;;0.3706514;0.0000148;0.0003977;0.0000127;;;;;;-0.000003;0.000034;0.000216;0.000035
57917;2017;06;13;;0.114578;0.000058;0.457220;0.000045;;0.3702609;0.0000125;0.0003921;0.0000127;;;;;;0.000013;0.000034;0.000230;0.000035
57918;2017;06;14;;0.116272;0.000058;0.457399;0.000045;;0.3698380;0.0000170;0.0004550;0.0000126;;;;;;0.000003;0.000034;0.000200;0.000035
57919;2017;06;15;;0.118300;0.000058;0.457308;0.000045;;0.3693452;0.0000234;0.0005437;0.0000126;;;;;;-0.000013;0.000034;0.000158;0.000036
