MJD;Year;Month;Day;Type;x_pole;sigma_x_pole;y_pole;sigma_y_pole;Type;UT1-UTC;sigma_UT1-UTC;LOD;sigma_LOD;Type;dPsi;sigma_dPsi;dEpsilon;sigma_dEpsilon;dX;sigma_dX;dY;sigma_dY
50888;1998;03;16;;-0.082362;0.000080;0.222886;0.000089;;0.0715143;0.0000052;0.0020577;0.0000301;;;;;;0.000007;0.000038;-0.000010;0.000040
50889;1998;03;17;;-0.084724;0.000080;0.224383;0.000089;;0.0695578;0.0000054;0.0019848;0.0000298;;;;;;0.000018;0.000038;-0.000023;0.000040
50890;1998;03;18;;-0.087029;0.000080;0.226102;0.000089;;0.0676811;0.0000057;0.0019053;0.0000295;;;;;;0.000028;0.000038;-0.000035;0.000040
50891;1998;03;19;;-0.088945;0.000080;0.227630;0.000090;;0.0657432;0.0000111;0.0018087;0.0000292;;;;;;0.000027;0.000039;-0.000023;0.000040
50892;1998;03;20;;-0.090659;0.000080;0.229291;0.000090;;0.0638596;0.0000154;0.0017542;0.0000289;;;;;;0.000022;0.000039;-0.000001;0.000040
50893;1998;03;21;;-0.092693;0.000080;0.231299;0.000090;;0.0621103;0.0000121;0.0017366;0.0000286;;;;;;0.000016;0.000039;0.000020;0.000040
50894;1998;03;22;;-0.094919;0.000080;0.232864;0.000090;;0.0603788;0.0000093;0.0017642;0.0000283;;;;;;0.000011;0.000039;0.000041;0.000040
50895;1998;03;23;;-0.096737;0.000081;0.234077;0.000090;;0.0586609;0.0000077;0.0018354;0.0000279;;;;;;0.000006;0.000040;0.000063;0.000040
50896;1998;03;24;;-0.098089;0.000081;0.235326;0.000090;;0.0568308;0.0000060;0.0019616;0.0000276;;;;;;0.000000;0.000040;0.000084;0.000040
50897;1998;03;25;;-0.099264;0.000081;0.237153;0.000090;;0.0547710;0.0000028;0.0021662;0.0000273;;;;;;0.000092;0.000040;-0.000039;0.000040
50898;1998;03;26;;-0.100733;0.000081;0.239001;0.000090;;0.0524641;0.0000038;0.0023942;0.0000271;;;;;;0.000181;0.000040;-0.000037;0.000040
50899;1998;03;27;;-0.102172;0.000081;0.240845;0.000090;;0.0498341;0.0000065;0.0025409;0.0000268;;;;;;0.000181;0.000040;-0.000063;0.000040
50900;1998;03;28;;-0.103874;0.000081;0.242937;0.000090;;0.0471246;0.0000076;0.0025690;0.0000265;;;;;;0.000146;0.000040;-0.000116;0.000041
50901;1998;03;29;;-0.105830;0.000081;0.245220;0.000090;;0.0445694;0.0000062;0.0025220;0.0000262;;;;;;0.000111;0.000040;-0.000168;0.000041
50902;1998;03;30;;-0.107845;0.000081;0.247632;0.000090;;0.0420635;0.0000096;0.0023878;0.0000259;;;;;;0.000077;0.000040;-0.000221;0.000041
50903;1998;03;31;;-0.109156;0.000081;0.249738;0.000090;;0.0397762;0.0000109;0.0022259;0.0000256;;;;;;0.000042;0.000040;-0.000273;0.000041
50904;1998;04;01;;-0.109955;0.000080;0.252085;0.000089;;0.0377886;0.0000074;0.0020552;0.0000254;;;;;;0.000007;0.000041;-0.000326;0.000042
50905;1998;04;02;;-0.110443;0.000081;0.254644;0.000090;;0.0358526;0.0000207;0.0019159;0.0000251;;;;;;0.000047;0.000040;-0.000338;0.000042
50906;1998;04;03;;-0.111023;0.000080;0.257176;0.000089;;0.0339719;0.0000367;0.0018093;0.0000249;;;;;;0.000106;0.000040;-0.000332;0.000042
50907;1998;04;04;;-0.111816;0.000080;0.259419;0.000088;;0.0320344;0.0000189;0.0017869;0.0000246;;;;;;0.000111;0.000040;-0.000274;0.000041
50908;1998;04;05;;-0.112883;0.000079;0.261656;0.000088;;0.0301338;0.0000044;0.0018143;0.0000244;;;;;;0.000115;0.000039;-0.000216;0.000040
50909;1998;04;06;;-0.113811;0.000079;0.263577;0.000087;;0.0283515;0.0000040;0.0018379;0.0000242;;;;;;0.000119;0.000039;-0.000159;0.000039
50910;1998;04;07;;-0.114128;0.000078;0.265692;0.000086;;0.0265343;0.0000036;0.0018714;0.0000240;;;;;;0.000124;0.000038;-0.000101;0.000038
50911;1998;04;08;;-0.114110;0.000077;0.268345;0.000084;;0.0246790;0.0000032;0.0019250;0.0000238;;;;;;0.000128;0.000038;-0.000043;0.000038
50912;1998;04;09;;-0.113979;0.000076;0.271000;0.000083;;0.0227404;0.0000034;0.0019429;0.0000236;;;;;;0.000182;0.000038;0.000031;0.000037
50913;1998;04;10;;-0.113808;0.000075;0.273853;0.000082;;0.0206767;0.0000065;0.0019453;0.0000235;;;;;;0.000196;0.000037;0.000046;0.000036
50914;1998;04;11;;-0.113691;0.000074;0.276729;0.000080;;0.0186328;0.0000088;0.0019586;0.0000233;;;;;;0.000189;0.000036;0.000038;0.000036
50915;1998;04;12;;-0.113713;0.000073;0.279782;0.000078;;0.0167170;0.0000073;0.0019572;0.0000231;;;;;;0.000182;0.000036;0.000029;0.000035
50916;1998;04;13;;-0.114155;0.000072;0.282429;0.000077;;0.0148613;0.0000065;0.0018941;0.0000229;;;;;;0.000175;0.000036;0.000021;0.000034
50917;1998;04;14;;-0.114657;0.000071;0.285105;0.000075;;0.0130556;0.0000056;0.0018295;0.0000228;;;;;;0.000168;0.000035;0.000012;0.000034
50918;1998;04;15;;-0.115034;0.000069;0.287681;0.000073;;0.0112628;0.0000061;0.0017692;0.0000226;;;;;;0.000053;0.000035;-0.000101;0.000033
50919;1998;04;16;;-0.114944;0.000068;0.290185;0.000071;;0.0095264;0.0000158;0.0016949;0.0000225;;;;;;0.000068;0.000034;-0.000137;0.000032
50920;1998;04;17;;-0.114640;0.000068;0.292922;0.000071;;0.0077621;0.0000181;0.0016535;0.0000224;;;;;;0.000008;0.000034;-0.000136;0.000032
50921;1998;04;18;;-0.114044;0.000069;0.295787;0.000072;;0.0060081;0.0000141;0.0016661;0.0000223;;;;;;-0.000109;0.000034;-0.000131;0.000033
50922;1998;04;19;;-0.113645;0.000069;0.298833;0.000073;;0.0042874;0.0000095;0.0017372;0.0000221;;;;;;-0.000226;0.000035;-0.000125;0.000034
50923;1998;04;20;;-0.113676;0.000070;0.301447;0.000074;;0.0025107;0.0000109;0.0018456;0.0000220;;;;;;-0.000342;0.000035;-0.000120;0.000035
50924;1998;04;21;;-0.113648;0.000070;0.304141;0.000075;;0.0006466;0.0000098;0.0019985;0.0000219;;;;;;-0.000459;0.000036;-0.000114;0.000036
50925;1998;04;22;;-0.113828;0.000071;0.306870;0.000076;;-0.0013198;0.0000043;0.0021845;0.0000218;;;;;;0.000001;0.000036;-0.000093;0.000036
50926;1998;04;23;;-0.113755;0.000071;0.309807;0.000077;;-0.0035674;0.0000023;0.0023735;0.0000217;;;;;;0.000027;0.000037;0.000026;0.000037
50927;1998;04;24;;-0.113649;0.000071;0.312822;0.000077;;-0.0061514;0.0000054;0.0025360;0.0000216;;;;;;-0.000015;0.000037;0.000058;0.000037
50928;1998;04;25;;-0.113592;0.000072;0.315277;0.000078;;-0.0088218;0.0000079;0.0025783;0.0000216;;;;;;-0.000029;0.000037;0.000046;0.000038
50929;1998;04;26;;-0.113220;0.000072;0.317043;0.000078;;-0.0113564;0.0000084;0.0024819;0.0000215;;;;;;-0.000043;0.000037;0.000034;0.000038
50930;1998;04;27;;-0.112692;0.000072;0.319150;0.000079;;-0.0137188;0.0000134;0.0022801;0.0000214;;;;;;-0.000056;0.000038;0.000021;0.000039
50931;1998;04;28;;-0.112637;0.000072;0.321340;0.000079;;-0.0158311;0.0000141;0.0020538;0.0000214;;;;;;-0.000070;0.000038;0.000009;0.000039
50932;1998;04;29;;-0.113061;0.000072;0.323853;0.000080;;-0.0176822;0.0000080;0.0018881;0.0000213;;;;;;-0.000083;0.000038;-0.000003;0.000040
50933;1998;04;30;;-0.113381;0.000073;0.326167;0.000080;;-0.0196025;0.0000076;0.0018178;0.0000213;;;;;;-0.000079;0.000038;0.000004;0.000040
50934;1998;05;01;;-0.113430;0.000073;0.328280;0.000080;;-0.0214585;0.0000082;0.0018073;0.0000213;;;;;;-0.000069;0.000038;0.000017;0.000040
50935;1998;05;02;;-0.113504;0.000073;0.330234;0.000081;;-0.0231918;0.0000071;0.0018136;0.0000213;;;;;;-0.000060;0.000038;0.000031;0.000040
50936;1998;05;03;;-0.113636;0.000073;0.332156;0.000081;;-0.0249305;0.0000060;0.0018056;0.0000213;;;;;;-0.000050;0.000038;0.000044;0.000040
50937;1998;05;04;;-0.114002;0.000073;0.334249;0.000081;;-0.0266745;0.0000049;0.0017800;0.0000213;;;;;;-0.000040;0.000038;0.000058;0.000040
50938;1998;05;05;;-0.114197;0.000073;0.336366;0.000081;;-0.0284245;0.0000038;0.0017967;0.0000213;;;;;;-0.000030;0.000039;0.000071;0.000040
50939;1998;05;06;;-0.114517;0.000074;0.339021;0.000081;;-0.0302079;0.0000026;0.0018336;0.0000212;;;;;;0.000128;0.000038;0.000020;0.000040
50940;1998;05;07;;-0.114565;0.000073;0.341290;0.000081;;-0.0320443;0.0000020;0.0018675;0.0000212;;;;;;0.000042;0.000038;-0.000042;0.000040
50941;1998;05;08;;-0.114494;0.000073;0.343414;0.000081;;-0.0339909;0.0000059;0.0018607;0.0000211;;;;;;0.000003;0.000038;-0.000077;0.000040
50942;1998;05;09;;-0.114345;0.000073;0.345460;0.000081;;-0.0359186;0.0000089;0.0018245;0.0000211;;;;;;0.000011;0.000038;-0.000100;0.000041
50943;1998;05;10;;-0.114000;0.000073;0.347416;0.000081;;-0.0376928;0.0000057;0.0017739;0.0000210;;;;;;0.000019;0.000038;-0.000123;0.000041
50944;1998;05;11;;-0.113345;0.000073;0.349467;0.000081;;-0.0394240;0.0000075;0.0016819;0.0000209;;;;;;0.000028;0.000038;-0.000145;0.000041
50945;1998;05;12;;-0.112875;0.000073;0.351593;0.000081;;-0.0410239;0.0000080;0.0015983;0.0000207;;;;;;0.000036;0.000038;-0.000168;0.000041
50946;1998;05;13;;-0.112401;0.000073;0.353778;0.000081;;-0.0424085;0.0000051;0.0015061;0.0000206;;;;;;0.000044;0.000038;-0.000191;0.000042
50947;1998;05;14;;-0.112034;0.000073;0.355984;0.000081;;-0.0439240;0.0000059;0.0014252;0.0000204;;;;;;0.000051;0.000038;-0.000181;0.000042
50948;1998;05;15;;-0.111487;0.000072;0.357861;0.000080;;-0.0454290;0.0000085;0.0014040;0.0000202;;;;;;0.000057;0.000038;-0.000159;0.000042
50949;1998;05;16;;-0.110942;0.000072;0.359706;0.000080;;-0.0468481;0.0000100;0.0014790;0.0000200;;;;;;0.000063;0.000038;-0.000138;0.000042
50950;1998;05;17;;-0.110665;0.000072;0.361496;0.000080;;-0.0484014;0.0000058;0.0016155;0.0000198;;;;;;0.000070;0.000038;-0.000116;0.000042
50951;1998;05;18;;-0.110454;0.000072;0.363305;0.000080;;-0.0501128;0.0000083;0.0017859;0.0000196;;;;;;0.000076;0.000038;-0.000095;0.000042
50952;1998;05;19;;-0.110104;0.000071;0.364998;0.000079;;-0.0519874;0.0000088;0.0019874;0.0000194;;;;;;0.000082;0.000037;-0.000073;0.000042
50953;1998;05;20;;-0.109965;0.000071;0.367087;0.000079;;-0.0539696;0.0000039;0.0021540;0.0000191;;;;;;0.000089;0.000037;-0.000051;0.000042
50954;1998;05;21;;-0.110080;0.000071;0.369288;0.000079;;-0.0561971;0.0000023;0.0022849;0.0000189;;;;;;0.000054;0.000037;-0.000138;0.000042
50955;1998;05;22;;-0.109660;0.000071;0.371746;0.000079;;-0.0586677;0.0000058;0.0023704;0.0000187;;;;;;0.000039;0.000037;-0.000160;0.000042
50956;1998;05;23;;-0.109206;0.000070;0.374648;0.000078;;-0.0611627;0.0000085;0.0023601;0.0000184;;;;;;0.000037;0.000038;-0.000143;0.000042
50957;1998;05;24;;-0.108777;0.000070;0.377363;0.000078;;-0.0634857;0.0000070;0.0022487;0.0000182;;;;;;0.000035;0.000038;-0.000126;0.000043
50958;1998;05;25;;-0.108173;0.000070;0.379926;0.000078;;-0.0656437;0.0000096;0.0020493;0.0000180;;;;;;0.000033;0.000038;-0.000109;0.000043
50959;1998;05;26;;-0.107590;0.000070;0.382343;0.000077;;-0.0675414;0.0000102;0.0018141;0.0000178;;;;;;0.000031;0.000038;-0.000092;0.000043
50960;1998;05;27;;-0.107377;0.000070;0.384666;0.000077;;-0.0691162;0.0000064;0.0016052;0.0000177;;;;;;0.000029;0.000038;-0.000075;0.000044
50961;1998;05;28;;-0.107518;0.000070;0.386581;0.000077;;-0.0707095;0.0000069;0.0014539;0.0000176;;;;;;0.000032;0.000038;-0.000060;0.000044
50962;1998;05;29;;-0.107346;0.000069;0.387966;0.000077;;-0.0721904;0.0000112;0.0013577;0.0000174;;;;;;0.000038;0.000038;-0.000047;0.000044
50963;1998;05;30;;-0.106545;0.000069;0.389412;0.000077;;-0.0734819;0.0000181;0.0013346;0.0000173;;;;;;0.000043;0.000038;-0.000034;0.000044
50964;1998;05;31;;-0.105827;0.000069;0.391473;0.000077;;-0.0747626;0.0000184;0.0013373;0.0000172;;;;;;0.000049;0.000038;-0.000021;0.000044
50965;1998;06;01;;-0.105343;0.000069;0.393694;0.000077;;-0.0761331;0.0000121;0.0013264;0.0000171;;;;;;0.000055;0.000038;-0.000007;0.000044
50966;1998;06;02;;-0.104805;0.000069;0.395717;0.000077;;-0.0774491;0.0000068;0.0013211;0.0000170;;;;;;0.000060;0.000038;0.000006;0.000044
50967;1998;06;03;;-0.104381;0.000070;0.397673;0.000077;;-0.0786148;0.0000036;0.0013230;0.0000169;;;;;;0.000066;0.000038;0.000019;0.000044
50968;1998;06;04;;-0.104642;0.000070;0.399313;0.000077;;-0.0799838;0.0000050;0.0013073;0.0000169;;;;;;0.000075;0.000037;0.000011;0.000043
50969;1998;06;05;;-0.104825;0.000070;0.400863;0.000077;;-0.0813596;0.0000072;0.0012661;0.0000168;;;;;;0.000086;0.000037;-0.000004;0.000043
50970;1998;06;06;;-0.104657;0.000070;0.402517;0.000077;;-0.0825772;0.0000080;0.0011706;0.0000168;;;;;;0.000097;0.000037;-0.000019;0.000043
50971;1998;06;07;;-0.104190;0.000069;0.403945;0.000077;;-0.0836568;0.0000086;0.0010501;0.0000168;;;;;;0.000107;0.000037;-0.000034;0.000042
50972;1998;06;08;;-0.103656;0.000069;0.405680;0.000076;;-0.0846448;0.0000080;0.0009207;0.0000167;;;;;;0.000118;0.000037;-0.000049;0.000042
50973;1998;06;09;;-0.103125;0.000069;0.407256;0.000076;;-0.0854589;0.0000072;0.0008131;0.0000167;;;;;;0.000129;0.000036;-0.000064;0.000042
50974;1998;06;10;;-0.102267;0.000069;0.408823;0.000076;;-0.0860683;0.0000057;0.0007484;0.0000167;;;;;;0.000140;0.000036;-0.000079;0.000042
50975;1998;06;11;;-0.101226;0.000069;0.410532;0.000075;;-0.0868321;0.0000065;0.0006987;0.0000167;;;;;;0.000140;0.000036;-0.000092;0.000041
50976;1998;06;12;;-0.100421;0.000069;0.412136;0.000075;;-0.0876196;0.0000108;0.0006947;0.0000168;;;;;;0.000136;0.000036;-0.000105;0.000040
50977;1998;06;13;;-0.100038;0.000069;0.413483;0.000075;;-0.0883313;0.0000142;0.0007613;0.0000168;;;;;;0.000133;0.000035;-0.000117;0.000040
50978;1998;06;14;;-0.099503;0.000068;0.414584;0.000074;;-0.0890314;0.0000078;0.0008432;0.0000169;;;;;;0.000130;0.000035;-0.000130;0.000039
